Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-10-17T23:59:00+02:00,3966,53,2925
Duisburg,5112,2020-10-17T23:59:00+02:00,3660,76,2992
Essen,5113,2020-10-17T23:59:00+02:00,2788,49,2177
Krefeld,5114,2020-10-17T23:59:00+02:00,1232,28,1037
Mönchengladbach,5116,2020-10-17T23:59:00+02:00,1302,51,1092
Mülheim / Ruhr,5117,2020-10-17T23:59:00+02:00,799,16,659
Oberhausen,5119,2020-10-17T23:59:00+02:00,784,16,637
Remscheid,5120,2020-10-17T23:59:00+02:00,693,20,540
Solingen,5122,2020-10-17T23:59:00+02:00,945,13,713
Wuppertal,5124,2020-10-17T23:59:00+02:00,2419,88,1793
Kleve (Kreis),5154,2020-10-17T23:59:00+02:00,1365,37,1072
Mettmann (Kreis),5158,2020-10-17T23:59:00+02:00,2678,90,2065
Rhein-Kreis Neuss,5162,2020-10-17T23:59:00+02:00,1818,27,1397
Viersen (Kreis),5166,2020-10-17T23:59:00+02:00,1197,37,984
Wesel (Kreis),5170,2020-10-17T23:59:00+02:00,1762,33,1456
Bonn,5314,2020-10-17T23:59:00+02:00,1596,10,1353
Köln,5315,2020-10-17T23:59:00+02:00,6892,132,4403
Leverkusen,5316,2020-10-17T23:59:00+02:00,827,9,634
Aachen & Städteregion Aachen,5334,2020-10-17T23:59:00+02:00,3510,109,2849
Düren (Kreis),5358,2020-10-17T23:59:00+02:00,1297,42,1025
Rhein-Erft-Kreis,5362,2020-10-17T23:59:00+02:00,2233,80,1806
Euskirchen (Kreis),5366,2020-10-17T23:59:00+02:00,866,29,768
Heinsberg (Kreis),5370,2020-10-17T23:59:00+02:00,2337,95,2102
Oberbergischer Kreis,5374,2020-10-17T23:59:00+02:00,1094,19,926
Rheinisch-Bergischer Kreis,5378,2020-10-17T23:59:00+02:00,1014,24,787
Rhein-Sieg-Kreis,5382,2020-10-17T23:59:00+02:00,2656,57,2009
Bottrop,5512,2020-10-17T23:59:00+02:00,443,7,368
Gelsenkirchen,5513,2020-10-17T23:59:00+02:00,1594,19,1252
Münster,5515,2020-10-17T23:59:00+02:00,1306,13,1143
Borken (Kreis),5554,2020-10-17T23:59:00+02:00,1682,41,1391
Coesfeld (Kreis),5558,2020-10-17T23:59:00+02:00,1102,25,994
Recklinghausen (Kreis),5562,2020-10-17T23:59:00+02:00,3230,47,2368
Steinfurt (Kreis),5566,2020-10-17T23:59:00+02:00,2108,94,1808
Warendorf (Kreis),5570,2020-10-17T23:59:00+02:00,1339,21,1091
Bielefeld,5711,2020-10-17T23:59:00+02:00,1253,9,820
Gütersloh (Kreis),5754,2020-10-17T23:59:00+02:00,3331,21,3057
Herford (Kreis),5758,2020-10-17T23:59:00+02:00,808,8,659
Höxter (Kreis),5762,2020-10-17T23:59:00+02:00,485,19,431
Lippe (Kreis),5766,2020-10-17T23:59:00+02:00,1256,31,1002
Minden-Lübbecke (Kreis),5770,2020-10-17T23:59:00+02:00,1080,15,947
Paderborn (Kreis),5774,2020-10-17T23:59:00+02:00,990,35,891
Bochum,5911,2020-10-17T23:59:00+02:00,1732,28,1272
Dortmund,5913,2020-10-17T23:59:00+02:00,2760,21,2218
Hagen,5914,2020-10-17T23:59:00+02:00,1078,15,830
Hamm,5915,2020-10-17T23:59:00+02:00,1432,39,1194
Herne,5916,2020-10-17T23:59:00+02:00,883,9,593
Ennepe-Ruhr-Kreis,5954,2020-10-17T23:59:00+02:00,1144,16,929
Hochsauerlandkreis,5958,2020-10-17T23:59:00+02:00,978,19,894
Märkischer Kreis,5962,2020-10-17T23:59:00+02:00,1402,32,1157
Olpe (Kreis),5966,2020-10-17T23:59:00+02:00,932,57,787
Siegen-Wittgenstein (Kreis),5970,2020-10-17T23:59:00+02:00,918,8,752
Soest (Kreis),5974,2020-10-17T23:59:00+02:00,739,10,615
Unna (Kreis),5978,2020-10-17T23:59:00+02:00,1944,44,1441
