Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-04-22T03:30:00+02:00,1666,65,1256
Bielefeld,2020-04-22T03:30:00+02:00,340,2,214
Bochum,2020-04-22T03:30:00+02:00,409,15,301
Bonn,2020-04-22T03:30:00+02:00,580,5,397
Borken (Kreis),2020-04-22T03:30:00+02:00,845,26,588
Bottrop,2020-04-22T03:30:00+02:00,121,5,56
Coesfeld (Kreis),2020-04-22T03:30:00+02:00,480,21,334
Dortmund,2020-04-22T03:30:00+02:00,620,5,483
Duisburg,2020-04-22T03:30:00+02:00,701,14,468
Düren (Kreis),2020-04-22T03:30:00+02:00,520,24,314
Düsseldorf,2020-04-22T03:30:00+02:00,939,17,581
Ennepe-Ruhr-Kreis,2020-04-22T03:30:00+02:00,365,9,275
Essen,2020-04-22T03:30:00+02:00,691,30,416
Euskirchen (Kreis),2020-04-22T03:30:00+02:00,318,11,140
Gelsenkirchen,2020-04-22T03:30:00+02:00,278,8,139
Gütersloh (Kreis),2020-04-22T03:30:00+02:00,577,15,407
Hagen,2020-04-22T03:30:00+02:00,207,5,119
Hamm,2020-04-22T03:30:00+02:00,405,23,180
Heinsberg (Kreis),2020-04-22T03:30:00+02:00,1695,57,1322
Herford (Kreis),2020-04-22T03:30:00+02:00,300,4,165
Herne,2020-04-22T03:30:00+02:00,138,1,81
Hochsauerlandkreis (Kreis),2020-04-22T03:30:00+02:00,552,13,317
Höxter (Kreis),2020-04-22T03:30:00+02:00,260,5,116
Kleve (Kreis),2020-04-22T03:30:00+02:00,511,17,255
Köln,2020-04-22T03:30:00+02:00,2192,65,1733
Krefeld,2020-04-22T03:30:00+02:00,425,14,309
Leverkusen,2020-04-22T03:30:00+02:00,185,3,135
Lippe (Kreis),2020-04-22T03:30:00+02:00,659,22,335
Märkischer Kreis,2020-04-22T03:30:00+02:00,477,17,191
Mettmann (Kreis),2020-04-22T03:30:00+02:00,784,49,417
Minden-Lübbecke (Kreis),2020-04-22T03:30:00+02:00,396,5,262
Mönchengladbach,2020-04-22T03:30:00+02:00,432,28,254
Mülheim / Ruhr,2020-04-22T03:30:00+02:00,147,4,99
Münster,2020-04-22T03:30:00+02:00,611,10,503
Oberbergischer Kreis,2020-04-22T03:30:00+02:00,429,11,275
Oberhausen,2020-04-22T03:30:00+02:00,160,1,93
Olpe (Kreis),2020-04-22T03:30:00+02:00,498,23,261
Paderborn (Kreis),2020-04-22T03:30:00+02:00,538,23,182
Recklinghausen (Kreis),2020-04-22T03:30:00+02:00,905,13,552
Remscheid,2020-04-22T03:30:00+02:00,203,8,112
Rhein-Erft-Kreis,2020-04-22T03:30:00+02:00,899,47,424
Rheinisch-Bergischer Kreis,2020-04-22T03:30:00+02:00,395,11,274
Rhein-Kreis Neuss,2020-04-22T03:30:00+02:00,554,17,448
Rhein-Sieg-Kreis,2020-04-22T03:30:00+02:00,1093,24,696
Siegen-Wittgenstein (Kreis),2020-04-22T03:30:00+02:00,250,6,105
Soest (Kreis),2020-04-22T03:30:00+02:00,332,4,223
Solingen,2020-04-22T03:30:00+02:00,217,4,144
Steinfurt (Kreis),2020-04-22T03:30:00+02:00,1150,47,603
Unna (Kreis),2020-04-22T03:30:00+02:00,558,22,253
Viersen (Kreis),2020-04-22T03:30:00+02:00,563,26,305
Warendorf (Kreis),2020-04-22T03:30:00+02:00,424,7,311
Wesel (Kreis),2020-04-22T03:30:00+02:00,461,17,298
Wuppertal,2020-04-22T03:30:00+02:00,746,38,328
