Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-05-25T03:30:00+02:00,1960,91,1814
Bielefeld,2020-05-25T03:30:00+02:00,410,4,385
Bochum,2020-05-25T03:30:00+02:00,497,18,430
Bonn,2020-05-25T03:30:00+02:00,716,8,680
Borken (Kreis),2020-05-25T03:30:00+02:00,1042,38,858
Bottrop,2020-05-25T03:30:00+02:00,193,6,174
Coesfeld (Kreis),2020-05-25T03:30:00+02:00,858,24,523
Dortmund,2020-05-25T03:30:00+02:00,728,6,705
Duisburg,2020-05-25T03:30:00+02:00,1129,52,881
Düren (Kreis),2020-05-25T03:30:00+02:00,590,38,526
Düsseldorf,2020-05-25T03:30:00+02:00,1359,30,1124
Ennepe-Ruhr-Kreis,2020-05-25T03:30:00+02:00,425,14,385
Essen,2020-05-25T03:30:00+02:00,813,36,697
Euskirchen (Kreis),2020-05-25T03:30:00+02:00,440,21,360
Gelsenkirchen,2020-05-25T03:30:00+02:00,394,14,331
Gütersloh (Kreis),2020-05-25T03:30:00+02:00,634,19,570
Hagen,2020-05-25T03:30:00+02:00,327,12,295
Hamm,2020-05-25T03:30:00+02:00,472,36,399
Heinsberg (Kreis),2020-05-25T03:30:00+02:00,1864,69,1667
Herford (Kreis),2020-05-25T03:30:00+02:00,330,7,312
Herne,2020-05-25T03:30:00+02:00,185,1,169
Hochsauerlandkreis (Kreis),2020-05-25T03:30:00+02:00,606,17,570
Höxter (Kreis),2020-05-25T03:30:00+02:00,349,17,284
Kleve (Kreis),2020-05-25T03:30:00+02:00,656,35,555
Köln,2020-05-25T03:30:00+02:00,2461,96,2245
Krefeld,2020-05-25T03:30:00+02:00,617,22,525
Leverkusen,2020-05-25T03:30:00+02:00,233,5,207
Lippe (Kreis),2020-05-25T03:30:00+02:00,740,29,678
Märkischer Kreis,2020-05-25T03:30:00+02:00,597,28,524
Mettmann (Kreis),2020-05-25T03:30:00+02:00,932,78,810
Minden-Lübbecke (Kreis),2020-05-25T03:30:00+02:00,476,9,417
Mönchengladbach,2020-05-25T03:30:00+02:00,604,39,459
Mülheim / Ruhr,2020-05-25T03:30:00+02:00,198,9,170
Münster,2020-05-25T03:30:00+02:00,706,13,631
Oberbergischer Kreis,2020-05-25T03:30:00+02:00,480,17,442
Oberhausen,2020-05-25T03:30:00+02:00,258,9,229
Olpe (Kreis),2020-05-25T03:30:00+02:00,621,52,549
Paderborn (Kreis),2020-05-25T03:30:00+02:00,630,33,543
Recklinghausen (Kreis),2020-05-25T03:30:00+02:00,1262,38,1097
Remscheid,2020-05-25T03:30:00+02:00,236,17,208
Rhein-Erft-Kreis,2020-05-25T03:30:00+02:00,1083,72,942
Rheinisch-Bergischer Kreis,2020-05-25T03:30:00+02:00,462,19,412
Rhein-Kreis Neuss,2020-05-25T03:30:00+02:00,682,20,632
Rhein-Sieg-Kreis,2020-05-25T03:30:00+02:00,1404,48,1121
Siegen-Wittgenstein (Kreis),2020-05-25T03:30:00+02:00,315,8,287
Soest (Kreis),2020-05-25T03:30:00+02:00,361,8,346
Solingen,2020-05-25T03:30:00+02:00,245,8,228
Steinfurt (Kreis),2020-05-25T03:30:00+02:00,1326,80,1192
Unna (Kreis),2020-05-25T03:30:00+02:00,671,34,526
Viersen (Kreis),2020-05-25T03:30:00+02:00,702,35,559
Warendorf (Kreis),2020-05-25T03:30:00+02:00,486,18,450
Wesel (Kreis),2020-05-25T03:30:00+02:00,604,26,498
Wuppertal,2020-05-25T03:30:00+02:00,910,81,734
