Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-12-14T23:59:00+01:00,11594,112,8691
Duisburg,5112,2020-12-14T23:59:00+01:00,13103,243,10752
Essen,5113,2020-12-14T23:59:00+01:00,10469,148,7278
Krefeld,5114,2020-12-14T23:59:00+01:00,4415,44,2978
Mönchengladbach,5116,2020-12-14T23:59:00+01:00,4672,90,3719
Mülheim / Ruhr,5117,2020-12-14T23:59:00+01:00,3461,60,2844
Oberhausen,5119,2020-12-14T23:59:00+01:00,3967,61,3216
Remscheid,5120,2020-12-14T23:59:00+01:00,2478,51,1986
Solingen,5122,2020-12-14T23:59:00+01:00,4048,73,3301
Wuppertal,5124,2020-12-14T23:59:00+01:00,8000,159,6099
Kleve (Kreis),5154,2020-12-14T23:59:00+01:00,4019,75,2800
Mettmann (Kreis),5158,2020-12-14T23:59:00+01:00,8895,189,6847
Rhein-Kreis Neuss,5162,2020-12-14T23:59:00+01:00,6622,82,4564
Viersen (Kreis),5166,2020-12-14T23:59:00+01:00,4542,61,2765
Wesel (Kreis),5170,2020-12-14T23:59:00+01:00,7049,52,5473
Bonn,5314,2020-12-14T23:59:00+01:00,5550,50,4508
Köln,5315,2020-12-14T23:59:00+01:00,22133,279,16084
Leverkusen,5316,2020-12-14T23:59:00+01:00,2955,26,2381
Aachen & Städteregion Aachen,5334,2020-12-14T23:59:00+01:00,11996,220,10496
Düren (Kreis),5358,2020-12-14T23:59:00+01:00,5899,108,4888
Rhein-Erft-Kreis,5362,2020-12-14T23:59:00+01:00,7618,137,6554
Euskirchen (Kreis),5366,2020-12-14T23:59:00+01:00,3008,64,2433
Heinsberg (Kreis),5370,2020-12-14T23:59:00+01:00,5383,143,4484
Oberbergischer Kreis,5374,2020-12-14T23:59:00+01:00,4526,63,3478
Rheinisch-Bergischer Kreis,5378,2020-12-14T23:59:00+01:00,4325,35,3607
Rhein-Sieg-Kreis,5382,2020-12-14T23:59:00+01:00,9503,132,6232
Bottrop,5512,2020-12-14T23:59:00+01:00,2206,16,1747
Gelsenkirchen,5513,2020-12-14T23:59:00+01:00,6138,48,4556
Münster,5515,2020-12-14T23:59:00+01:00,3447,35,2977
Borken (Kreis),5554,2020-12-14T23:59:00+01:00,5527,93,4650
Coesfeld (Kreis),5558,2020-12-14T23:59:00+01:00,2400,27,2082
Recklinghausen (Kreis),5562,2020-12-14T23:59:00+01:00,12926,163,10071
Steinfurt (Kreis),5566,2020-12-14T23:59:00+01:00,5948,131,5121
Warendorf (Kreis),5570,2020-12-14T23:59:00+01:00,4722,55,3994
Bielefeld,5711,2020-12-14T23:59:00+01:00,5858,59,3363
Gütersloh (Kreis),5754,2020-12-14T23:59:00+01:00,8609,78,7342
Herford (Kreis),5758,2020-12-14T23:59:00+01:00,4141,48,3191
Höxter (Kreis),5762,2020-12-14T23:59:00+01:00,1779,27,1467
Lippe (Kreis),5766,2020-12-14T23:59:00+01:00,6929,85,5485
Minden-Lübbecke (Kreis),5770,2020-12-14T23:59:00+01:00,5534,55,4352
Paderborn (Kreis),5774,2020-12-14T23:59:00+01:00,3572,71,2919
Bochum,5911,2020-12-14T23:59:00+01:00,6390,55,4165
Dortmund,5913,2020-12-14T23:59:00+01:00,11400,118,9425
Hagen,5914,2020-12-14T23:59:00+01:00,4561,75,2992
Hamm,5915,2020-12-14T23:59:00+01:00,4235,72,3659
Herne,5916,2020-12-14T23:59:00+01:00,3896,46,3242
Ennepe-Ruhr-Kreis,5954,2020-12-14T23:59:00+01:00,4983,87,4034
Hochsauerlandkreis,5958,2020-12-14T23:59:00+01:00,3483,53,3118
Märkischer Kreis,5962,2020-12-14T23:59:00+01:00,6369,84,4175
Olpe (Kreis),5966,2020-12-14T23:59:00+01:00,2173,69,1878
Siegen-Wittgenstein (Kreis),5970,2020-12-14T23:59:00+01:00,3869,31,3271
Soest (Kreis),5974,2020-12-14T23:59:00+01:00,2631,36,2168
Unna (Kreis),5978,2020-12-14T23:59:00+01:00,8087,140,6609
