Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-04-11T23:59:00+02:00,20193,329,18791
Duisburg,5112,2021-04-11T23:59:00+02:00,23620,563,21258
Essen,5113,2021-04-11T23:59:00+02:00,21458,514,19028
Krefeld,5114,2021-04-11T23:59:00+02:00,8948,144,7474
Mönchengladbach,5116,2021-04-11T23:59:00+02:00,8798,209,7507
Mülheim / Ruhr,5117,2021-04-11T23:59:00+02:00,6691,204,6146
Oberhausen,5119,2021-04-11T23:59:00+02:00,9089,308,8247
Remscheid,5120,2021-04-11T23:59:00+02:00,4801,140,3823
Solingen,5122,2021-04-11T23:59:00+02:00,7685,166,7050
Wuppertal,5124,2021-04-11T23:59:00+02:00,15888,415,14360
Kleve (Kreis),5154,2021-04-11T23:59:00+02:00,8859,159,7345
Mettmann (Kreis),5158,2021-04-11T23:59:00+02:00,18738,646,16841
Rhein-Kreis Neuss,5162,2021-04-11T23:59:00+02:00,14103,295,12751
Viersen (Kreis),5166,2021-04-11T23:59:00+02:00,9708,267,8128
Wesel (Kreis),5170,2021-04-11T23:59:00+02:00,14281,242,13132
Bonn,5314,2021-04-11T23:59:00+02:00,11289,212,10123
Köln,5315,2021-04-11T23:59:00+02:00,41744,596,35333
Leverkusen,5316,2021-04-11T23:59:00+02:00,5766,83,5397
Aachen & Städteregion Aachen,5334,2021-04-11T23:59:00+02:00,21472,504,19917
Düren (Kreis),5358,2021-04-11T23:59:00+02:00,11474,253,10521
Rhein-Erft-Kreis,5362,2021-04-11T23:59:00+02:00,15465,345,14116
Euskirchen (Kreis),5366,2021-04-11T23:59:00+02:00,6313,215,5639
Heinsberg (Kreis),5370,2021-04-11T23:59:00+02:00,9535,347,8315
Oberbergischer Kreis,5374,2021-04-11T23:59:00+02:00,11021,186,10051
Rheinisch-Bergischer Kreis,5378,2021-04-11T23:59:00+02:00,8902,119,8330
Rhein-Sieg-Kreis,5382,2021-04-11T23:59:00+02:00,18946,435,17214
Bottrop,5512,2021-04-11T23:59:00+02:00,4495,97,4201
Gelsenkirchen,5513,2021-04-11T23:59:00+02:00,12164,361,11104
Münster,5515,2021-04-11T23:59:00+02:00,6767,106,6257
Borken (Kreis),5554,2021-04-11T23:59:00+02:00,11443,219,10542
Coesfeld (Kreis),5558,2021-04-11T23:59:00+02:00,4669,80,4214
Recklinghausen (Kreis),5562,2021-04-11T23:59:00+02:00,26201,776,23685
Steinfurt (Kreis),5566,2021-04-11T23:59:00+02:00,13196,289,12057
Warendorf (Kreis),5570,2021-04-11T23:59:00+02:00,9593,210,8865
Bielefeld,5711,2021-04-11T23:59:00+02:00,11880,295,10106
Gütersloh (Kreis),5754,2021-04-11T23:59:00+02:00,15805,283,14593
Herford (Kreis),5758,2021-04-11T23:59:00+02:00,9067,153,7729
Höxter (Kreis),5762,2021-04-11T23:59:00+02:00,4332,136,4031
Lippe (Kreis),5766,2021-04-11T23:59:00+02:00,14211,352,13110
Minden-Lübbecke (Kreis),5770,2021-04-11T23:59:00+02:00,12579,244,11676
Paderborn (Kreis),5774,2021-04-11T23:59:00+02:00,7702,144,7198
Bochum,5911,2021-04-11T23:59:00+02:00,12830,190,11017
Dortmund,5913,2021-04-11T23:59:00+02:00,21935,329,20445
Hagen,5914,2021-04-11T23:59:00+02:00,9480,268,8037
Hamm,5915,2021-04-11T23:59:00+02:00,7925,172,7413
Herne,5916,2021-04-11T23:59:00+02:00,7768,233,6843
Ennepe-Ruhr-Kreis,5954,2021-04-11T23:59:00+02:00,11041,315,10161
Hochsauerlandkreis,5958,2021-04-11T23:59:00+02:00,7599,175,6973
Märkischer Kreis,5962,2021-04-11T23:59:00+02:00,16412,332,12687
Olpe (Kreis),5966,2021-04-11T23:59:00+02:00,4491,140,4142
Siegen-Wittgenstein (Kreis),5970,2021-04-11T23:59:00+02:00,9544,154,8432
Soest (Kreis),5974,2021-04-11T23:59:00+02:00,6967,168,6381
Unna (Kreis),5978,2021-04-11T23:59:00+02:00,15048,444,13764
