Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-04-30T23:59:00+02:00,22874,373,20842
Duisburg,5112,2021-04-30T23:59:00+02:00,26596,603,24105
Essen,5113,2021-04-30T23:59:00+02:00,24045,530,21074
Krefeld,5114,2021-04-30T23:59:00+02:00,10404,154,8431
Mönchengladbach,5116,2021-04-30T23:59:00+02:00,9960,221,8291
Mülheim / Ruhr,5117,2021-04-30T23:59:00+02:00,7816,215,7072
Oberhausen,5119,2021-04-30T23:59:00+02:00,10292,318,9227
Remscheid,5120,2021-04-30T23:59:00+02:00,5693,149,4404
Solingen,5122,2021-04-30T23:59:00+02:00,8512,176,7878
Wuppertal,5124,2021-04-30T23:59:00+02:00,18320,440,16348
Kleve (Kreis),5154,2021-04-30T23:59:00+02:00,10216,172,8368
Mettmann (Kreis),5158,2021-04-30T23:59:00+02:00,21538,688,19022
Rhein-Kreis Neuss,5162,2021-04-30T23:59:00+02:00,16124,316,14598
Viersen (Kreis),5166,2021-04-30T23:59:00+02:00,10718,284,8949
Wesel (Kreis),5170,2021-04-30T23:59:00+02:00,16224,267,14644
Bonn,5314,2021-04-30T23:59:00+02:00,12939,228,11485
Köln,5315,2021-04-30T23:59:00+02:00,48075,638,39371
Leverkusen,5316,2021-04-30T23:59:00+02:00,6845,92,6146
Aachen & Städteregion Aachen,5334,2021-04-30T23:59:00+02:00,24039,533,21860
Düren (Kreis),5358,2021-04-30T23:59:00+02:00,12736,265,11631
Rhein-Erft-Kreis,5362,2021-04-30T23:59:00+02:00,17742,364,16117
Euskirchen (Kreis),5366,2021-04-30T23:59:00+02:00,7216,225,6439
Heinsberg (Kreis),5370,2021-04-30T23:59:00+02:00,10636,354,9018
Oberbergischer Kreis,5374,2021-04-30T23:59:00+02:00,13052,213,11736
Rheinisch-Bergischer Kreis,5378,2021-04-30T23:59:00+02:00,10159,143,9405
Rhein-Sieg-Kreis,5382,2021-04-30T23:59:00+02:00,21248,474,19236
Bottrop,5512,2021-04-30T23:59:00+02:00,4915,102,4484
Gelsenkirchen,5513,2021-04-30T23:59:00+02:00,14138,385,12421
Münster,5515,2021-04-30T23:59:00+02:00,7686,111,6989
Borken (Kreis),5554,2021-04-30T23:59:00+02:00,12880,242,11749
Coesfeld (Kreis),5558,2021-04-30T23:59:00+02:00,5216,87,4684
Recklinghausen (Kreis),5562,2021-04-30T23:59:00+02:00,29325,833,26293
Steinfurt (Kreis),5566,2021-04-30T23:59:00+02:00,15351,303,13846
Warendorf (Kreis),5570,2021-04-30T23:59:00+02:00,10832,225,9738
Bielefeld,5711,2021-04-30T23:59:00+02:00,13861,309,11124
Gütersloh (Kreis),5754,2021-04-30T23:59:00+02:00,17923,296,16250
Herford (Kreis),5758,2021-04-30T23:59:00+02:00,10280,166,8721
Höxter (Kreis),5762,2021-04-30T23:59:00+02:00,4670,139,4305
Lippe (Kreis),5766,2021-04-30T23:59:00+02:00,15860,371,14645
Minden-Lübbecke (Kreis),5770,2021-04-30T23:59:00+02:00,13919,251,12857
Paderborn (Kreis),5774,2021-04-30T23:59:00+02:00,9131,148,8213
Bochum,5911,2021-04-30T23:59:00+02:00,14437,214,12356
Dortmund,5913,2021-04-30T23:59:00+02:00,25322,349,22709
Hagen,5914,2021-04-30T23:59:00+02:00,10910,289,8805
Hamm,5915,2021-04-30T23:59:00+02:00,9285,183,8259
Herne,5916,2021-04-30T23:59:00+02:00,8884,253,7471
Ennepe-Ruhr-Kreis,5954,2021-04-30T23:59:00+02:00,12429,336,11211
Hochsauerlandkreis,5958,2021-04-30T23:59:00+02:00,8717,184,7847
Märkischer Kreis,5962,2021-04-30T23:59:00+02:00,18882,361,15330
Olpe (Kreis),5966,2021-04-30T23:59:00+02:00,5145,144,4602
Siegen-Wittgenstein (Kreis),5970,2021-04-30T23:59:00+02:00,10755,170,9863
Soest (Kreis),5974,2021-04-30T23:59:00+02:00,7916,181,7215
Unna (Kreis),5978,2021-04-30T23:59:00+02:00,17392,457,15389
