Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-04-17T23:59:00+02:00,21063,341,19320
Duisburg,5112,2021-04-17T23:59:00+02:00,24553,570,21994
Essen,5113,2021-04-17T23:59:00+02:00,22204,519,19587
Krefeld,5114,2021-04-17T23:59:00+02:00,9440,146,7784
Mönchengladbach,5116,2021-04-17T23:59:00+02:00,9142,211,7762
Mülheim / Ruhr,5117,2021-04-17T23:59:00+02:00,7096,211,6424
Oberhausen,5119,2021-04-17T23:59:00+02:00,9490,311,8473
Remscheid,5120,2021-04-17T23:59:00+02:00,5134,145,3969
Solingen,5122,2021-04-17T23:59:00+02:00,8004,169,7304
Wuppertal,5124,2021-04-17T23:59:00+02:00,16758,426,14847
Kleve (Kreis),5154,2021-04-17T23:59:00+02:00,9303,162,7694
Mettmann (Kreis),5158,2021-04-17T23:59:00+02:00,19774,654,17344
Rhein-Kreis Neuss,5162,2021-04-17T23:59:00+02:00,14513,304,13182
Viersen (Kreis),5166,2021-04-17T23:59:00+02:00,10058,270,8363
Wesel (Kreis),5170,2021-04-17T23:59:00+02:00,14901,252,13531
Bonn,5314,2021-04-17T23:59:00+02:00,11842,216,10452
Köln,5315,2021-04-17T23:59:00+02:00,43472,612,36391
Leverkusen,5316,2021-04-17T23:59:00+02:00,6113,87,5562
Aachen & Städteregion Aachen,5334,2021-04-17T23:59:00+02:00,22279,519,20396
Düren (Kreis),5358,2021-04-17T23:59:00+02:00,11819,259,10883
Rhein-Erft-Kreis,5362,2021-04-17T23:59:00+02:00,16143,353,14702
Euskirchen (Kreis),5366,2021-04-17T23:59:00+02:00,6582,216,5844
Heinsberg (Kreis),5370,2021-04-17T23:59:00+02:00,9880,353,8546
Oberbergischer Kreis,5374,2021-04-17T23:59:00+02:00,11789,195,10575
Rheinisch-Bergischer Kreis,5378,2021-04-17T23:59:00+02:00,9377,124,8578
Rhein-Sieg-Kreis,5382,2021-04-17T23:59:00+02:00,19723,443,17785
Bottrop,5512,2021-04-17T23:59:00+02:00,4597,100,4315
Gelsenkirchen,5513,2021-04-17T23:59:00+02:00,12782,367,11444
Münster,5515,2021-04-17T23:59:00+02:00,7062,109,6457
Borken (Kreis),5554,2021-04-17T23:59:00+02:00,11958,225,10880
Coesfeld (Kreis),5558,2021-04-17T23:59:00+02:00,4860,82,4380
Recklinghausen (Kreis),5562,2021-04-17T23:59:00+02:00,27333,784,24470
Steinfurt (Kreis),5566,2021-04-17T23:59:00+02:00,13770,292,12512
Warendorf (Kreis),5570,2021-04-17T23:59:00+02:00,10028,214,9027
Bielefeld,5711,2021-04-17T23:59:00+02:00,12417,298,10291
Gütersloh (Kreis),5754,2021-04-17T23:59:00+02:00,16542,286,14992
Herford (Kreis),5758,2021-04-17T23:59:00+02:00,9454,157,8014
Höxter (Kreis),5762,2021-04-17T23:59:00+02:00,4466,136,4099
Lippe (Kreis),5766,2021-04-17T23:59:00+02:00,14912,355,13555
Minden-Lübbecke (Kreis),5770,2021-04-17T23:59:00+02:00,13042,247,12013
Paderborn (Kreis),5774,2021-04-17T23:59:00+02:00,8125,145,7388
Bochum,5911,2021-04-17T23:59:00+02:00,13311,193,11304
Dortmund,5913,2021-04-17T23:59:00+02:00,23110,334,20990
Hagen,5914,2021-04-17T23:59:00+02:00,9962,272,8272
Hamm,5915,2021-04-17T23:59:00+02:00,8292,177,7591
Herne,5916,2021-04-17T23:59:00+02:00,8115,241,7018
Ennepe-Ruhr-Kreis,5954,2021-04-17T23:59:00+02:00,11479,323,10473
Hochsauerlandkreis,5958,2021-04-17T23:59:00+02:00,7902,176,7226
Märkischer Kreis,5962,2021-04-17T23:59:00+02:00,17281,341,13491
Olpe (Kreis),5966,2021-04-17T23:59:00+02:00,4695,140,4253
Siegen-Wittgenstein (Kreis),5970,2021-04-17T23:59:00+02:00,10005,162,8851
Soest (Kreis),5974,2021-04-17T23:59:00+02:00,7262,171,6609
Unna (Kreis),5978,2021-04-17T23:59:00+02:00,15904,447,14125
