Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-04-28T23:59:00+02:00,22528,369,20558
Duisburg,5112,2021-04-28T23:59:00+02:00,26311,600,23735
Essen,5113,2021-04-28T23:59:00+02:00,23702,526,20818
Krefeld,5114,2021-04-28T23:59:00+02:00,10239,153,8361
Mönchengladbach,5116,2021-04-28T23:59:00+02:00,9797,220,8243
Mülheim / Ruhr,5117,2021-04-28T23:59:00+02:00,7708,214,6963
Oberhausen,5119,2021-04-28T23:59:00+02:00,10147,317,9133
Remscheid,5120,2021-04-28T23:59:00+02:00,5594,149,4306
Solingen,5122,2021-04-28T23:59:00+02:00,8420,175,7781
Wuppertal,5124,2021-04-28T23:59:00+02:00,18128,436,16051
Kleve (Kreis),5154,2021-04-28T23:59:00+02:00,10074,171,8288
Mettmann (Kreis),5158,2021-04-28T23:59:00+02:00,21311,683,18745
Rhein-Kreis Neuss,5162,2021-04-28T23:59:00+02:00,15856,313,14354
Viersen (Kreis),5166,2021-04-28T23:59:00+02:00,10598,283,8852
Wesel (Kreis),5170,2021-04-28T23:59:00+02:00,16028,263,14463
Bonn,5314,2021-04-28T23:59:00+02:00,12747,226,11281
Köln,5315,2021-04-28T23:59:00+02:00,47486,635,38808
Leverkusen,5316,2021-04-28T23:59:00+02:00,6762,89,6047
Aachen & Städteregion Aachen,5334,2021-04-28T23:59:00+02:00,23712,529,21677
Düren (Kreis),5358,2021-04-28T23:59:00+02:00,12570,264,11508
Rhein-Erft-Kreis,5362,2021-04-28T23:59:00+02:00,17387,361,15894
Euskirchen (Kreis),5366,2021-04-28T23:59:00+02:00,7107,222,6332
Heinsberg (Kreis),5370,2021-04-28T23:59:00+02:00,10506,354,8911
Oberbergischer Kreis,5374,2021-04-28T23:59:00+02:00,12792,208,11534
Rheinisch-Bergischer Kreis,5378,2021-04-28T23:59:00+02:00,10087,139,9309
Rhein-Sieg-Kreis,5382,2021-04-28T23:59:00+02:00,20984,474,19005
Bottrop,5512,2021-04-28T23:59:00+02:00,4858,102,4442
Gelsenkirchen,5513,2021-04-28T23:59:00+02:00,13955,385,12268
Münster,5515,2021-04-28T23:59:00+02:00,7571,111,6909
Borken (Kreis),5554,2021-04-28T23:59:00+02:00,12710,240,11610
Coesfeld (Kreis),5558,2021-04-28T23:59:00+02:00,5159,87,4643
Recklinghausen (Kreis),5562,2021-04-28T23:59:00+02:00,28975,822,25982
Steinfurt (Kreis),5566,2021-04-28T23:59:00+02:00,15163,302,13628
Warendorf (Kreis),5570,2021-04-28T23:59:00+02:00,10693,223,9644
Bielefeld,5711,2021-04-28T23:59:00+02:00,13586,306,11042
Gütersloh (Kreis),5754,2021-04-28T23:59:00+02:00,17708,295,16045
Herford (Kreis),5758,2021-04-28T23:59:00+02:00,10137,163,8541
Höxter (Kreis),5762,2021-04-28T23:59:00+02:00,4626,139,4272
Lippe (Kreis),5766,2021-04-28T23:59:00+02:00,15688,367,14493
Minden-Lübbecke (Kreis),5770,2021-04-28T23:59:00+02:00,13797,250,12714
Paderborn (Kreis),5774,2021-04-28T23:59:00+02:00,8985,148,8076
Bochum,5911,2021-04-28T23:59:00+02:00,14266,210,12244
Dortmund,5913,2021-04-28T23:59:00+02:00,24914,348,22384
Hagen,5914,2021-04-28T23:59:00+02:00,10727,285,8717
Hamm,5915,2021-04-28T23:59:00+02:00,9095,182,8105
Herne,5916,2021-04-28T23:59:00+02:00,8790,253,7391
Ennepe-Ruhr-Kreis,5954,2021-04-28T23:59:00+02:00,12274,334,11108
Hochsauerlandkreis,5958,2021-04-28T23:59:00+02:00,8575,183,7732
Märkischer Kreis,5962,2021-04-28T23:59:00+02:00,18627,358,15088
Olpe (Kreis),5966,2021-04-28T23:59:00+02:00,5061,143,4536
Siegen-Wittgenstein (Kreis),5970,2021-04-28T23:59:00+02:00,10587,164,9788
Soest (Kreis),5974,2021-04-28T23:59:00+02:00,7826,180,7121
Unna (Kreis),5978,2021-04-28T23:59:00+02:00,17146,456,15163
