Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-11-21T23:59:00+01:00,9185,89,4980
Duisburg,5112,2020-11-21T23:59:00+01:00,9767,140,6928
Essen,5113,2020-11-21T23:59:00+01:00,7417,76,4120
Krefeld,5114,2020-11-21T23:59:00+01:00,3293,36,1522
Mönchengladbach,5116,2020-11-21T23:59:00+01:00,3248,67,2431
Mülheim / Ruhr,5117,2020-11-21T23:59:00+01:00,2387,29,1882
Oberhausen,5119,2020-11-21T23:59:00+01:00,2644,26,1936
Remscheid,5120,2020-11-21T23:59:00+01:00,1851,32,1424
Solingen,5122,2020-11-21T23:59:00+01:00,2751,27,2095
Wuppertal,5124,2020-11-21T23:59:00+01:00,5641,106,3621
Kleve (Kreis),5154,2020-11-21T23:59:00+01:00,3014,68,2004
Mettmann (Kreis),5158,2020-11-21T23:59:00+01:00,6509,129,4038
Rhein-Kreis Neuss,5162,2020-11-21T23:59:00+01:00,4840,58,2518
Viersen (Kreis),5166,2020-11-21T23:59:00+01:00,3079,45,1426
Wesel (Kreis),5170,2020-11-21T23:59:00+01:00,4267,41,3095
Bonn,5314,2020-11-21T23:59:00+01:00,3729,23,2896
Köln,5315,2020-11-21T23:59:00+01:00,17449,210,9023
Leverkusen,5316,2020-11-21T23:59:00+01:00,2019,18,1600
Aachen & Städteregion Aachen,5334,2020-11-21T23:59:00+01:00,9309,162,7594
Düren (Kreis),5358,2020-11-21T23:59:00+01:00,4176,72,2987
Rhein-Erft-Kreis,5362,2020-11-21T23:59:00+01:00,5621,97,4511
Euskirchen (Kreis),5366,2020-11-21T23:59:00+01:00,2097,37,1544
Heinsberg (Kreis),5370,2020-11-21T23:59:00+01:00,4075,112,3189
Oberbergischer Kreis,5374,2020-11-21T23:59:00+01:00,2980,31,2145
Rheinisch-Bergischer Kreis,5378,2020-11-21T23:59:00+01:00,3022,28,2304
Rhein-Sieg-Kreis,5382,2020-11-21T23:59:00+01:00,6883,76,3334
Bottrop,5512,2020-11-21T23:59:00+01:00,1543,11,771
Gelsenkirchen,5513,2020-11-21T23:59:00+01:00,4490,27,2495
Münster,5515,2020-11-21T23:59:00+01:00,2695,22,2216
Borken (Kreis),5554,2020-11-21T23:59:00+01:00,4196,67,3177
Coesfeld (Kreis),5558,2020-11-21T23:59:00+01:00,1886,26,1562
Recklinghausen (Kreis),5562,2020-11-21T23:59:00+01:00,8692,85,6447
Steinfurt (Kreis),5566,2020-11-21T23:59:00+01:00,4497,108,3554
Warendorf (Kreis),5570,2020-11-21T23:59:00+01:00,3437,32,2809
Bielefeld,5711,2020-11-21T23:59:00+01:00,3749,22,1642
Gütersloh (Kreis),5754,2020-11-21T23:59:00+01:00,6435,37,5039
Herford (Kreis),5758,2020-11-21T23:59:00+01:00,2943,32,2264
Höxter (Kreis),5762,2020-11-21T23:59:00+01:00,1191,20,900
Lippe (Kreis),5766,2020-11-21T23:59:00+01:00,3944,41,2883
Minden-Lübbecke (Kreis),5770,2020-11-21T23:59:00+01:00,3563,27,2484
Paderborn (Kreis),5774,2020-11-21T23:59:00+01:00,2516,60,1716
Bochum,5911,2020-11-21T23:59:00+01:00,4615,41,2172
Dortmund,5913,2020-11-21T23:59:00+01:00,8178,56,5745
Hagen,5914,2020-11-21T23:59:00+01:00,3024,40,1293
Hamm,5915,2020-11-21T23:59:00+01:00,3054,48,2371
Herne,5916,2020-11-21T23:59:00+01:00,2932,22,2035
Ennepe-Ruhr-Kreis,5954,2020-11-21T23:59:00+01:00,3405,48,2722
Hochsauerlandkreis,5958,2020-11-21T23:59:00+01:00,2764,35,2237
Märkischer Kreis,5962,2020-11-21T23:59:00+01:00,4445,46,1981
Olpe (Kreis),5966,2020-11-21T23:59:00+01:00,1785,65,1444
Siegen-Wittgenstein (Kreis),5970,2020-11-21T23:59:00+01:00,2577,12,1757
Soest (Kreis),5974,2020-11-21T23:59:00+01:00,1811,18,1378
Unna (Kreis),5978,2020-11-21T23:59:00+01:00,5349,72,4251
