Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-10-23T23:59:00+02:00,4514,55,3070
Duisburg,5112,2020-10-23T23:59:00+02:00,4342,80,3220
Essen,5113,2020-10-23T23:59:00+02:00,3331,52,2312
Krefeld,5114,2020-10-23T23:59:00+02:00,1418,28,1072
Mönchengladbach,5116,2020-10-23T23:59:00+02:00,1451,52,1161
Mülheim / Ruhr,5117,2020-10-23T23:59:00+02:00,925,16,728
Oberhausen,5119,2020-10-23T23:59:00+02:00,931,18,716
Remscheid,5120,2020-10-23T23:59:00+02:00,842,20,599
Solingen,5122,2020-10-23T23:59:00+02:00,1232,13,812
Wuppertal,5124,2020-10-23T23:59:00+02:00,2814,90,2026
Kleve (Kreis),5154,2020-10-23T23:59:00+02:00,1591,40,1121
Mettmann (Kreis),5158,2020-10-23T23:59:00+02:00,3042,94,2275
Rhein-Kreis Neuss,5162,2020-10-23T23:59:00+02:00,2131,28,1468
Viersen (Kreis),5166,2020-10-23T23:59:00+02:00,1355,37,999
Wesel (Kreis),5170,2020-10-23T23:59:00+02:00,2056,33,1611
Bonn,5314,2020-10-23T23:59:00+02:00,1865,13,1476
Köln,5315,2020-10-23T23:59:00+02:00,8306,137,4745
Leverkusen,5316,2020-10-23T23:59:00+02:00,961,10,728
Aachen & Städteregion Aachen,5334,2020-10-23T23:59:00+02:00,4303,111,3184
Düren (Kreis),5358,2020-10-23T23:59:00+02:00,1675,44,1109
Rhein-Erft-Kreis,5362,2020-10-23T23:59:00+02:00,2578,82,2011
Euskirchen (Kreis),5366,2020-10-23T23:59:00+02:00,947,31,805
Heinsberg (Kreis),5370,2020-10-23T23:59:00+02:00,2504,97,2165
Oberbergischer Kreis,5374,2020-10-23T23:59:00+02:00,1248,20,1015
Rheinisch-Bergischer Kreis,5378,2020-10-23T23:59:00+02:00,1288,25,883
Rhein-Sieg-Kreis,5382,2020-10-23T23:59:00+02:00,3152,57,2176
Bottrop,5512,2020-10-23T23:59:00+02:00,532,7,418
Gelsenkirchen,5513,2020-10-23T23:59:00+02:00,1964,20,1367
Münster,5515,2020-10-23T23:59:00+02:00,1445,15,1229
Borken (Kreis),5554,2020-10-23T23:59:00+02:00,1881,42,1510
Coesfeld (Kreis),5558,2020-10-23T23:59:00+02:00,1236,25,1050
Recklinghausen (Kreis),5562,2020-10-23T23:59:00+02:00,3807,50,2737
Steinfurt (Kreis),5566,2020-10-23T23:59:00+02:00,2307,95,1943
Warendorf (Kreis),5570,2020-10-23T23:59:00+02:00,1541,21,1168
Bielefeld,5711,2020-10-23T23:59:00+02:00,1520,9,881
Gütersloh (Kreis),5754,2020-10-23T23:59:00+02:00,3594,21,3172
Herford (Kreis),5758,2020-10-23T23:59:00+02:00,1007,8,734
Höxter (Kreis),5762,2020-10-23T23:59:00+02:00,527,19,445
Lippe (Kreis),5766,2020-10-23T23:59:00+02:00,1441,31,1102
Minden-Lübbecke (Kreis),5770,2020-10-23T23:59:00+02:00,1182,16,1006
Paderborn (Kreis),5774,2020-10-23T23:59:00+02:00,1058,35,921
Bochum,5911,2020-10-23T23:59:00+02:00,2114,28,1329
Dortmund,5913,2020-10-23T23:59:00+02:00,3299,21,2445
Hagen,5914,2020-10-23T23:59:00+02:00,1226,16,899
Hamm,5915,2020-10-23T23:59:00+02:00,1571,40,1279
Herne,5916,2020-10-23T23:59:00+02:00,1080,12,696
Ennepe-Ruhr-Kreis,5954,2020-10-23T23:59:00+02:00,1380,18,1015
Hochsauerlandkreis,5958,2020-10-23T23:59:00+02:00,1125,20,932
Märkischer Kreis,5962,2020-10-23T23:59:00+02:00,1665,33,1260
Olpe (Kreis),5966,2020-10-23T23:59:00+02:00,1051,58,835
Siegen-Wittgenstein (Kreis),5970,2020-10-23T23:59:00+02:00,1091,8,842
Soest (Kreis),5974,2020-10-23T23:59:00+02:00,837,11,677
Unna (Kreis),5978,2020-10-23T23:59:00+02:00,2329,46,1646
