Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-06-07T23:59:00+02:00,25014,422,24300
Duisburg,5112,2021-06-07T23:59:00+02:00,28681,661,27700
Essen,5113,2021-06-07T23:59:00+02:00,25831,576,24800
Krefeld,5114,2021-06-07T23:59:00+02:00,11556,173,10800
Mönchengladbach,5116,2021-06-07T23:59:00+02:00,10900,231,10200
Mülheim / Ruhr,5117,2021-06-07T23:59:00+02:00,8404,231,8100
Oberhausen,5119,2021-06-07T23:59:00+02:00,10933,353,10500
Remscheid,5120,2021-06-07T23:59:00+02:00,6242,173,5800
Solingen,5122,2021-06-07T23:59:00+02:00,9245,192,9000
Wuppertal,5124,2021-06-07T23:59:00+02:00,19962,480,19200
Kleve (Kreis),5154,2021-06-07T23:59:00+02:00,11307,184,10500
Mettmann (Kreis),5158,2021-06-07T23:59:00+02:00,24151,753,22900
Rhein-Kreis Neuss,5162,2021-06-07T23:59:00+02:00,18068,347,17500
Viersen (Kreis),5166,2021-06-07T23:59:00+02:00,11574,308,10800
Wesel (Kreis),5170,2021-06-07T23:59:00+02:00,17606,302,17100
Bonn,5314,2021-06-07T23:59:00+02:00,14431,244,13700
Köln,5315,2021-06-07T23:59:00+02:00,53065,712,49900
Leverkusen,5316,2021-06-07T23:59:00+02:00,7909,100,7700
Aachen & Städteregion Aachen,5334,2021-06-07T23:59:00+02:00,26438,576,25600
Düren (Kreis),5358,2021-06-07T23:59:00+02:00,13600,287,13200
Rhein-Erft-Kreis,5362,2021-06-07T23:59:00+02:00,19971,402,19400
Euskirchen (Kreis),5366,2021-06-07T23:59:00+02:00,7939,239,7600
Heinsberg (Kreis),5370,2021-06-07T23:59:00+02:00,11496,366,10700
Oberbergischer Kreis,5374,2021-06-07T23:59:00+02:00,14353,246,14000
Rheinisch-Bergischer Kreis,5378,2021-06-07T23:59:00+02:00,11193,162,10900
Rhein-Sieg-Kreis,5382,2021-06-07T23:59:00+02:00,23152,533,22300
Bottrop,5512,2021-06-07T23:59:00+02:00,5348,109,5200
Gelsenkirchen,5513,2021-06-07T23:59:00+02:00,15408,401,14800
Münster,5515,2021-06-07T23:59:00+02:00,8156,121,8000
Borken (Kreis),5554,2021-06-07T23:59:00+02:00,13828,260,13400
Coesfeld (Kreis),5558,2021-06-07T23:59:00+02:00,5563,98,5400
Recklinghausen (Kreis),5562,2021-06-07T23:59:00+02:00,31517,915,30200
Steinfurt (Kreis),5566,2021-06-07T23:59:00+02:00,16951,327,16500
Warendorf (Kreis),5570,2021-06-07T23:59:00+02:00,11654,247,11200
Bielefeld,5711,2021-06-07T23:59:00+02:00,15747,339,14500
Gütersloh (Kreis),5754,2021-06-07T23:59:00+02:00,19891,315,19300
Herford (Kreis),5758,2021-06-07T23:59:00+02:00,11126,181,10800
Höxter (Kreis),5762,2021-06-07T23:59:00+02:00,5057,141,4900
Lippe (Kreis),5766,2021-06-07T23:59:00+02:00,17054,387,16500
Minden-Lübbecke (Kreis),5770,2021-06-07T23:59:00+02:00,14893,261,14600
Paderborn (Kreis),5774,2021-06-07T23:59:00+02:00,10366,157,10000
Bochum,5911,2021-06-07T23:59:00+02:00,16013,239,14900
Dortmund,5913,2021-06-07T23:59:00+02:00,28014,387,27200
Hagen,5914,2021-06-07T23:59:00+02:00,12356,315,11300
Hamm,5915,2021-06-07T23:59:00+02:00,10285,196,10000
Herne,5916,2021-06-07T23:59:00+02:00,9532,268,9100
Ennepe-Ruhr-Kreis,5954,2021-06-07T23:59:00+02:00,13355,361,12900
Hochsauerlandkreis,5958,2021-06-07T23:59:00+02:00,9690,200,9400
Märkischer Kreis,5962,2021-06-07T23:59:00+02:00,20732,405,19400
Olpe (Kreis),5966,2021-06-07T23:59:00+02:00,5801,161,5600
Siegen-Wittgenstein (Kreis),5970,2021-06-07T23:59:00+02:00,11579,176,11300
Soest (Kreis),5974,2021-06-07T23:59:00+02:00,8632,186,8300
Unna (Kreis),5978,2021-06-07T23:59:00+02:00,18877,487,18100
