Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-08-22T03:30:00+02:00,2268,102,2087
Bielefeld,2020-08-22T03:30:00+02:00,713,7,620
Bochum,2020-08-22T03:30:00+02:00,1005,27,831
Bonn,2020-08-22T03:30:00+02:00,968,9,905
Borken (Kreis),2020-08-22T03:30:00+02:00,1247,38,1139
Bottrop,2020-08-22T03:30:00+02:00,296,7,275
Coesfeld (Kreis),2020-08-22T03:30:00+02:00,905,25,873
Dortmund,2020-08-22T03:30:00+02:00,1561,19,1318
Duisburg,2020-08-22T03:30:00+02:00,2334,66,2075
Düren (Kreis),2020-08-22T03:30:00+02:00,828,40,759
Düsseldorf,2020-08-22T03:30:00+02:00,2513,45,2299
Ennepe-Ruhr-Kreis,2020-08-22T03:30:00+02:00,694,15,620
Essen,2020-08-22T03:30:00+02:00,1531,46,1339
Euskirchen (Kreis),2020-08-22T03:30:00+02:00,668,26,608
Gelsenkirchen,2020-08-22T03:30:00+02:00,778,20,658
Gütersloh (Kreis),2020-08-22T03:30:00+02:00,2816,20,2719
Hagen,2020-08-22T03:30:00+02:00,620,13,530
Hamm,2020-08-22T03:30:00+02:00,676,36,587
Heinsberg (Kreis),2020-08-22T03:30:00+02:00,2042,89,1901
Herford (Kreis),2020-08-22T03:30:00+02:00,539,8,480
Herne,2020-08-22T03:30:00+02:00,427,5,363
Hochsauerlandkreis,2020-08-22T03:30:00+02:00,804,18,717
Höxter (Kreis),2020-08-22T03:30:00+02:00,400,18,368
Kleve (Kreis),2020-08-22T03:30:00+02:00,1022,37,929
Köln,2020-08-22T03:30:00+02:00,3446,113,3098
Krefeld,2020-08-22T03:30:00+02:00,796,24,723
Leverkusen,2020-08-22T03:30:00+02:00,383,5,312
Lippe (Kreis),2020-08-22T03:30:00+02:00,876,31,787
Märkischer Kreis,2020-08-22T03:30:00+02:00,867,32,696
Mettmann (Kreis),2020-08-22T03:30:00+02:00,1653,83,1440
Minden-Lübbecke (Kreis),2020-08-22T03:30:00+02:00,700,13,586
Mönchengladbach,2020-08-22T03:30:00+02:00,936,49,808
Mülheim / Ruhr,2020-08-22T03:30:00+02:00,421,14,370
Münster,2020-08-22T03:30:00+02:00,901,13,828
Oberbergischer Kreis,2020-08-22T03:30:00+02:00,602,18,529
Oberhausen,2020-08-22T03:30:00+02:00,480,12,417
Olpe (Kreis),2020-08-22T03:30:00+02:00,740,56,645
Paderborn (Kreis),2020-08-22T03:30:00+02:00,811,34,732
Recklinghausen (Kreis),2020-08-22T03:30:00+02:00,1778,43,1573
Remscheid,2020-08-22T03:30:00+02:00,323,18,276
Rhein-Erft-Kreis,2020-08-22T03:30:00+02:00,1373,78,1180
Rheinisch-Bergischer Kreis,2020-08-22T03:30:00+02:00,606,22,524
Rhein-Kreis Neuss,2020-08-22T03:30:00+02:00,1081,23,970
Rhein-Sieg-Kreis,2020-08-22T03:30:00+02:00,1751,53,1614
Siegen-Wittgenstein (Kreis),2020-08-22T03:30:00+02:00,506,8,410
Soest (Kreis),2020-08-22T03:30:00+02:00,482,8,446
Solingen,2020-08-22T03:30:00+02:00,451,12,390
Steinfurt (Kreis),2020-08-22T03:30:00+02:00,1570,88,1382
Unna (Kreis),2020-08-22T03:30:00+02:00,1109,40,921
Viersen (Kreis),2020-08-22T03:30:00+02:00,864,37,779
Warendorf (Kreis),2020-08-22T03:30:00+02:00,936,20,871
Wesel (Kreis),2020-08-22T03:30:00+02:00,1149,28,979
Wuppertal,2020-08-22T03:30:00+02:00,1353,86,1125
