Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-06-22T23:59:00+02:00,25158,425,24600
Duisburg,5112,2021-06-22T23:59:00+02:00,28815,665,28000
Essen,5113,2021-06-22T23:59:00+02:00,25998,581,25200
Krefeld,5114,2021-06-22T23:59:00+02:00,11642,176,11200
Mönchengladbach,5116,2021-06-22T23:59:00+02:00,10983,232,10500
Mülheim / Ruhr,5117,2021-06-22T23:59:00+02:00,8448,233,8200
Oberhausen,5119,2021-06-22T23:59:00+02:00,11005,357,10600
Remscheid,5120,2021-06-22T23:59:00+02:00,6271,175,6000
Solingen,5122,2021-06-22T23:59:00+02:00,9296,194,9100
Wuppertal,5124,2021-06-22T23:59:00+02:00,20144,484,19500
Kleve (Kreis),5154,2021-06-22T23:59:00+02:00,11368,188,11100
Mettmann (Kreis),5158,2021-06-22T23:59:00+02:00,24215,761,23300
Rhein-Kreis Neuss,5162,2021-06-22T23:59:00+02:00,18186,351,17800
Viersen (Kreis),5166,2021-06-22T23:59:00+02:00,11621,308,11100
Wesel (Kreis),5170,2021-06-22T23:59:00+02:00,17710,308,17300
Bonn,5314,2021-06-22T23:59:00+02:00,14530,247,14100
Köln,5315,2021-06-22T23:59:00+02:00,53421,719,51800
Leverkusen,5316,2021-06-22T23:59:00+02:00,7963,101,7800
Aachen & Städteregion Aachen,5334,2021-06-22T23:59:00+02:00,26600,581,25900
Düren (Kreis),5358,2021-06-22T23:59:00+02:00,13644,288,13300
Rhein-Erft-Kreis,5362,2021-06-22T23:59:00+02:00,20091,405,19600
Euskirchen (Kreis),5366,2021-06-22T23:59:00+02:00,7976,240,7700
Heinsberg (Kreis),5370,2021-06-22T23:59:00+02:00,11544,370,11000
Oberbergischer Kreis,5374,2021-06-22T23:59:00+02:00,14448,248,14100
Rheinisch-Bergischer Kreis,5378,2021-06-22T23:59:00+02:00,11265,171,11100
Rhein-Sieg-Kreis,5382,2021-06-22T23:59:00+02:00,23344,542,22700
Bottrop,5512,2021-06-22T23:59:00+02:00,5372,112,5200
Gelsenkirchen,5513,2021-06-22T23:59:00+02:00,15494,407,15000
Münster,5515,2021-06-22T23:59:00+02:00,8185,121,8000
Borken (Kreis),5554,2021-06-22T23:59:00+02:00,13891,261,13600
Coesfeld (Kreis),5558,2021-06-22T23:59:00+02:00,5608,98,5500
Recklinghausen (Kreis),5562,2021-06-22T23:59:00+02:00,31665,958,30500
Steinfurt (Kreis),5566,2021-06-22T23:59:00+02:00,17022,329,16700
Warendorf (Kreis),5570,2021-06-22T23:59:00+02:00,11706,248,11400
Bielefeld,5711,2021-06-22T23:59:00+02:00,15815,344,15200
Gütersloh (Kreis),5754,2021-06-22T23:59:00+02:00,20021,317,19600
Herford (Kreis),5758,2021-06-22T23:59:00+02:00,11143,183,10900
Höxter (Kreis),5762,2021-06-22T23:59:00+02:00,5088,141,4900
Lippe (Kreis),5766,2021-06-22T23:59:00+02:00,17125,387,16700
Minden-Lübbecke (Kreis),5770,2021-06-22T23:59:00+02:00,14930,262,14600
Paderborn (Kreis),5774,2021-06-22T23:59:00+02:00,10470,158,10200
Bochum,5911,2021-06-22T23:59:00+02:00,16092,240,15600
Dortmund,5913,2021-06-22T23:59:00+02:00,28216,392,27700
Hagen,5914,2021-06-22T23:59:00+02:00,12487,320,11800
Hamm,5915,2021-06-22T23:59:00+02:00,10309,198,10100
Herne,5916,2021-06-22T23:59:00+02:00,9513,270,9200
Ennepe-Ruhr-Kreis,5954,2021-06-22T23:59:00+02:00,13449,361,13000
Hochsauerlandkreis,5958,2021-06-22T23:59:00+02:00,9766,200,9500
Märkischer Kreis,5962,2021-06-22T23:59:00+02:00,20887,411,20200
Olpe (Kreis),5966,2021-06-22T23:59:00+02:00,5838,162,5700
Siegen-Wittgenstein (Kreis),5970,2021-06-22T23:59:00+02:00,11687,176,11400
Soest (Kreis),5974,2021-06-22T23:59:00+02:00,8709,188,8500
Unna (Kreis),5978,2021-06-22T23:59:00+02:00,18954,489,18400
