Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-09-01T03:30:00+02:00,2347,102,2192
Bielefeld,2020-09-01T03:30:00+02:00,742,7,684
Bochum,2020-09-01T03:30:00+02:00,1050,27,936
Bonn,2020-09-01T03:30:00+02:00,1026,9,973
Borken (Kreis),2020-09-01T03:30:00+02:00,1257,38,1158
Bottrop,2020-09-01T03:30:00+02:00,305,7,287
Coesfeld (Kreis),2020-09-01T03:30:00+02:00,912,25,880
Dortmund,2020-09-01T03:30:00+02:00,1642,20,1469
Duisburg,2020-09-01T03:30:00+02:00,2433,69,2258
Düren (Kreis),2020-09-01T03:30:00+02:00,882,40,790
Düsseldorf,2020-09-01T03:30:00+02:00,2671,47,2516
Ennepe-Ruhr-Kreis,2020-09-01T03:30:00+02:00,739,15,668
Essen,2020-09-01T03:30:00+02:00,1607,46,1462
Euskirchen (Kreis),2020-09-01T03:30:00+02:00,701,26,633
Gelsenkirchen,2020-09-01T03:30:00+02:00,828,20,724
Gütersloh (Kreis),2020-09-01T03:30:00+02:00,2847,20,2788
Hagen,2020-09-01T03:30:00+02:00,662,14,601
Hamm,2020-09-01T03:30:00+02:00,703,37,644
Heinsberg (Kreis),2020-09-01T03:30:00+02:00,2073,90,1922
Herford (Kreis),2020-09-01T03:30:00+02:00,554,8,522
Herne,2020-09-01T03:30:00+02:00,448,5,412
Hochsauerlandkreis,2020-09-01T03:30:00+02:00,824,18,758
Höxter (Kreis),2020-09-01T03:30:00+02:00,408,18,377
Kleve (Kreis),2020-09-01T03:30:00+02:00,1038,37,986
Köln,2020-09-01T03:30:00+02:00,3690,113,3304
Krefeld,2020-09-01T03:30:00+02:00,837,24,740
Leverkusen,2020-09-01T03:30:00+02:00,423,6,331
Lippe (Kreis),2020-09-01T03:30:00+02:00,897,31,820
Märkischer Kreis,2020-09-01T03:30:00+02:00,928,32,768
Mettmann (Kreis),2020-09-01T03:30:00+02:00,1715,83,1578
Minden-Lübbecke (Kreis),2020-09-01T03:30:00+02:00,724,13,586
Mönchengladbach,2020-09-01T03:30:00+02:00,976,49,855
Mülheim / Ruhr,2020-09-01T03:30:00+02:00,466,14,418
Münster,2020-09-01T03:30:00+02:00,930,13,867
Oberbergischer Kreis,2020-09-01T03:30:00+02:00,622,18,566
Oberhausen,2020-09-01T03:30:00+02:00,509,13,458
Olpe (Kreis),2020-09-01T03:30:00+02:00,752,56,675
Paderborn (Kreis),2020-09-01T03:30:00+02:00,834,34,756
Recklinghausen (Kreis),2020-09-01T03:30:00+02:00,1845,44,1702
Remscheid,2020-09-01T03:30:00+02:00,354,18,298
Rhein-Erft-Kreis,2020-09-01T03:30:00+02:00,1477,78,1265
Rheinisch-Bergischer Kreis,2020-09-01T03:30:00+02:00,629,22,561
Rhein-Kreis Neuss,2020-09-01T03:30:00+02:00,1148,24,1041
Rhein-Sieg-Kreis,2020-09-01T03:30:00+02:00,1848,53,1708
Siegen-Wittgenstein (Kreis),2020-09-01T03:30:00+02:00,529,8,448
Soest (Kreis),2020-09-01T03:30:00+02:00,491,8,465
Solingen,2020-09-01T03:30:00+02:00,475,13,407
Steinfurt (Kreis),2020-09-01T03:30:00+02:00,1583,88,1458
Unna (Kreis),2020-09-01T03:30:00+02:00,1157,41,1000
Viersen (Kreis),2020-09-01T03:30:00+02:00,912,37,809
Warendorf (Kreis),2020-09-01T03:30:00+02:00,950,20,906
Wesel (Kreis),2020-09-01T03:30:00+02:00,1199,28,1064
Wuppertal,2020-09-01T03:30:00+02:00,1423,86,1251
