Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-03-17T23:59:00+01:00,18017,301,17072
Duisburg,5112,2021-03-17T23:59:00+01:00,20506,529,19035
Essen,5113,2021-03-17T23:59:00+01:00,18973,483,17076
Krefeld,5114,2021-03-17T23:59:00+01:00,7729,139,6913
Mönchengladbach,5116,2021-03-17T23:59:00+01:00,7823,204,7146
Mülheim / Ruhr,5117,2021-03-17T23:59:00+01:00,5860,198,5449
Oberhausen,5119,2021-03-17T23:59:00+01:00,7870,299,7181
Remscheid,5120,2021-03-17T23:59:00+01:00,3962,133,3450
Solingen,5122,2021-03-17T23:59:00+01:00,6716,149,6285
Wuppertal,5124,2021-03-17T23:59:00+01:00,13806,389,12615
Kleve (Kreis),5154,2021-03-17T23:59:00+01:00,7640,144,6343
Mettmann (Kreis),5158,2021-03-17T23:59:00+01:00,16569,616,15151
Rhein-Kreis Neuss,5162,2021-03-17T23:59:00+01:00,12347,273,11356
Viersen (Kreis),5166,2021-03-17T23:59:00+01:00,8502,259,7620
Wesel (Kreis),5170,2021-03-17T23:59:00+01:00,12454,224,11631
Bonn,5314,2021-03-17T23:59:00+01:00,9917,204,9315
Köln,5315,2021-03-17T23:59:00+01:00,36243,557,32224
Leverkusen,5316,2021-03-17T23:59:00+01:00,5112,77,4808
Aachen & Städteregion Aachen,5334,2021-03-17T23:59:00+01:00,19227,482,17935
Düren (Kreis),5358,2021-03-17T23:59:00+01:00,10002,235,9210
Rhein-Erft-Kreis,5362,2021-03-17T23:59:00+01:00,13098,332,12111
Euskirchen (Kreis),5366,2021-03-17T23:59:00+01:00,5381,205,5011
Heinsberg (Kreis),5370,2021-03-17T23:59:00+01:00,8733,327,8127
Oberbergischer Kreis,5374,2021-03-17T23:59:00+01:00,9333,171,8590
Rheinisch-Bergischer Kreis,5378,2021-03-17T23:59:00+01:00,7895,119,7427
Rhein-Sieg-Kreis,5382,2021-03-17T23:59:00+01:00,16564,422,15006
Bottrop,5512,2021-03-17T23:59:00+01:00,4044,94,3836
Gelsenkirchen,5513,2021-03-17T23:59:00+01:00,10743,345,9870
Münster,5515,2021-03-17T23:59:00+01:00,5866,101,5488
Borken (Kreis),5554,2021-03-17T23:59:00+01:00,9755,207,8984
Coesfeld (Kreis),5558,2021-03-17T23:59:00+01:00,4069,76,3792
Recklinghausen (Kreis),5562,2021-03-17T23:59:00+01:00,23200,730,21500
Steinfurt (Kreis),5566,2021-03-17T23:59:00+01:00,11241,274,10470
Warendorf (Kreis),5570,2021-03-17T23:59:00+01:00,8769,206,8222
Bielefeld,5711,2021-03-17T23:59:00+01:00,10395,287,9634
Gütersloh (Kreis),5754,2021-03-17T23:59:00+01:00,14325,273,13583
Herford (Kreis),5758,2021-03-17T23:59:00+01:00,7930,147,7340
Höxter (Kreis),5762,2021-03-17T23:59:00+01:00,4029,133,3765
Lippe (Kreis),5766,2021-03-17T23:59:00+01:00,12015,328,11197
Minden-Lübbecke (Kreis),5770,2021-03-17T23:59:00+01:00,10890,237,10083
Paderborn (Kreis),5774,2021-03-17T23:59:00+01:00,6866,139,6447
Bochum,5911,2021-03-17T23:59:00+01:00,11254,182,10256
Dortmund,5913,2021-03-17T23:59:00+01:00,19409,316,18308
Hagen,5914,2021-03-17T23:59:00+01:00,8115,256,7302
Hamm,5915,2021-03-17T23:59:00+01:00,7218,162,6761
Herne,5916,2021-03-17T23:59:00+01:00,6866,218,6013
Ennepe-Ruhr-Kreis,5954,2021-03-17T23:59:00+01:00,9656,298,8938
Hochsauerlandkreis,5958,2021-03-17T23:59:00+01:00,6532,161,6054
Märkischer Kreis,5962,2021-03-17T23:59:00+01:00,13403,290,10906
Olpe (Kreis),5966,2021-03-17T23:59:00+01:00,4030,138,3721
Siegen-Wittgenstein (Kreis),5970,2021-03-17T23:59:00+01:00,7564,124,6894
Soest (Kreis),5974,2021-03-17T23:59:00+01:00,5956,158,5464
Unna (Kreis),5978,2021-03-17T23:59:00+01:00,13518,424,12592
