Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-02-15T23:59:00+01:00,16496,253,15517
Duisburg,5112,2021-02-15T23:59:00+01:00,18436,506,17383
Essen,5113,2021-02-15T23:59:00+01:00,17481,410,15437
Krefeld,5114,2021-02-15T23:59:00+01:00,6975,122,6171
Mönchengladbach,5116,2021-02-15T23:59:00+01:00,7286,183,6519
Mülheim / Ruhr,5117,2021-02-15T23:59:00+01:00,5434,186,5057
Oberhausen,5119,2021-02-15T23:59:00+01:00,7100,242,6603
Remscheid,5120,2021-02-15T23:59:00+01:00,3478,127,3241
Solingen,5122,2021-02-15T23:59:00+01:00,5956,136,5545
Wuppertal,5124,2021-02-15T23:59:00+01:00,12335,356,11429
Kleve (Kreis),5154,2021-02-15T23:59:00+01:00,6352,128,5439
Mettmann (Kreis),5158,2021-02-15T23:59:00+01:00,14947,550,13440
Rhein-Kreis Neuss,5162,2021-02-15T23:59:00+01:00,11064,250,10093
Viersen (Kreis),5166,2021-02-15T23:59:00+01:00,7808,232,6775
Wesel (Kreis),5170,2021-02-15T23:59:00+01:00,11220,187,10598
Bonn,5314,2021-02-15T23:59:00+01:00,9096,170,8517
Köln,5315,2021-02-15T23:59:00+01:00,32384,486,28665
Leverkusen,5316,2021-02-15T23:59:00+01:00,4615,74,4311
Aachen & Städteregion Aachen,5334,2021-02-15T23:59:00+01:00,17503,446,16588
Düren (Kreis),5358,2021-02-15T23:59:00+01:00,8666,222,8181
Rhein-Erft-Kreis,5362,2021-02-15T23:59:00+01:00,11414,297,10673
Euskirchen (Kreis),5366,2021-02-15T23:59:00+01:00,4923,183,4513
Heinsberg (Kreis),5370,2021-02-15T23:59:00+01:00,8105,295,7409
Oberbergischer Kreis,5374,2021-02-15T23:59:00+01:00,8137,148,7557
Rheinisch-Bergischer Kreis,5378,2021-02-15T23:59:00+01:00,7095,111,6717
Rhein-Sieg-Kreis,5382,2021-02-15T23:59:00+01:00,15075,363,13362
Bottrop,5512,2021-02-15T23:59:00+01:00,3773,76,3552
Gelsenkirchen,5513,2021-02-15T23:59:00+01:00,9789,310,9005
Münster,5515,2021-02-15T23:59:00+01:00,5296,99,5083
Borken (Kreis),5554,2021-02-15T23:59:00+01:00,8495,189,7967
Coesfeld (Kreis),5558,2021-02-15T23:59:00+01:00,3711,72,3513
Recklinghausen (Kreis),5562,2021-02-15T23:59:00+01:00,21321,596,19715
Steinfurt (Kreis),5566,2021-02-15T23:59:00+01:00,10129,246,9562
Warendorf (Kreis),5570,2021-02-15T23:59:00+01:00,8103,184,7536
Bielefeld,5711,2021-02-15T23:59:00+01:00,9802,261,8735
Gütersloh (Kreis),5754,2021-02-15T23:59:00+01:00,13308,249,12661
Herford (Kreis),5758,2021-02-15T23:59:00+01:00,7080,132,6550
Höxter (Kreis),5762,2021-02-15T23:59:00+01:00,3737,119,3447
Lippe (Kreis),5766,2021-02-15T23:59:00+01:00,11058,279,10406
Minden-Lübbecke (Kreis),5770,2021-02-15T23:59:00+01:00,9793,220,9306
Paderborn (Kreis),5774,2021-02-15T23:59:00+01:00,6205,130,5853
Bochum,5911,2021-02-15T23:59:00+01:00,10230,149,9180
Dortmund,5913,2021-02-15T23:59:00+01:00,17631,286,16759
Hagen,5914,2021-02-15T23:59:00+01:00,7240,203,6165
Hamm,5915,2021-02-15T23:59:00+01:00,6470,152,6098
Herne,5916,2021-02-15T23:59:00+01:00,6078,185,5457
Ennepe-Ruhr-Kreis,5954,2021-02-15T23:59:00+01:00,8449,268,7785
Hochsauerlandkreis,5958,2021-02-15T23:59:00+01:00,5601,123,5172
Märkischer Kreis,5962,2021-02-15T23:59:00+01:00,10955,231,9257
Olpe (Kreis),5966,2021-02-15T23:59:00+01:00,3564,131,3264
Siegen-Wittgenstein (Kreis),5970,2021-02-15T23:59:00+01:00,6444,116,6074
Soest (Kreis),5974,2021-02-15T23:59:00+01:00,5128,134,4677
Unna (Kreis),5978,2021-02-15T23:59:00+01:00,12393,379,11529
