Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-07-10T03:30:00+02:00,2011,99,1900
Bielefeld,2020-07-10T03:30:00+02:00,498,5,440
Bochum,2020-07-10T03:30:00+02:00,642,19,588
Bonn,2020-07-10T03:30:00+02:00,770,9,751
Borken (Kreis),2020-07-10T03:30:00+02:00,1121,38,1073
Bottrop,2020-07-10T03:30:00+02:00,220,7,206
Coesfeld (Kreis),2020-07-10T03:30:00+02:00,881,25,850
Dortmund,2020-07-10T03:30:00+02:00,1062,14,906
Duisburg,2020-07-10T03:30:00+02:00,1681,60,1423
Düren (Kreis),2020-07-10T03:30:00+02:00,619,39,568
Düsseldorf,2020-07-10T03:30:00+02:00,1959,42,1654
Ennepe-Ruhr-Kreis,2020-07-10T03:30:00+02:00,492,14,449
Essen,2020-07-10T03:30:00+02:00,1021,41,917
Euskirchen (Kreis),2020-07-10T03:30:00+02:00,509,23,449
Gelsenkirchen,2020-07-10T03:30:00+02:00,548,17,476
Gütersloh (Kreis),2020-07-10T03:30:00+02:00,2529,20,1959
Hagen,2020-07-10T03:30:00+02:00,426,13,367
Hamm,2020-07-10T03:30:00+02:00,569,36,502
Heinsberg (Kreis),2020-07-10T03:30:00+02:00,1957,81,1845
Herford (Kreis),2020-07-10T03:30:00+02:00,397,7,361
Herne,2020-07-10T03:30:00+02:00,268,2,227
Hochsauerlandkreis,2020-07-10T03:30:00+02:00,645,17,601
Höxter (Kreis),2020-07-10T03:30:00+02:00,372,18,352
Kleve (Kreis),2020-07-10T03:30:00+02:00,820,37,769
Köln,2020-07-10T03:30:00+02:00,2662,106,2479
Krefeld,2020-07-10T03:30:00+02:00,676,23,627
Leverkusen,2020-07-10T03:30:00+02:00,261,5,246
Lippe (Kreis),2020-07-10T03:30:00+02:00,766,29,730
Märkischer Kreis,2020-07-10T03:30:00+02:00,633,31,584
Mettmann (Kreis),2020-07-10T03:30:00+02:00,1071,79,941
Minden-Lübbecke (Kreis),2020-07-10T03:30:00+02:00,502,13,488
Mönchengladbach,2020-07-10T03:30:00+02:00,707,41,631
Mülheim / Ruhr,2020-07-10T03:30:00+02:00,286,14,244
Münster,2020-07-10T03:30:00+02:00,733,13,719
Oberbergischer Kreis,2020-07-10T03:30:00+02:00,503,18,474
Oberhausen,2020-07-10T03:30:00+02:00,315,11,284
Olpe (Kreis),2020-07-10T03:30:00+02:00,657,56,598
Paderborn (Kreis),2020-07-10T03:30:00+02:00,728,34,667
Recklinghausen (Kreis),2020-07-10T03:30:00+02:00,1423,40,1322
Remscheid,2020-07-10T03:30:00+02:00,245,18,226
Rhein-Erft-Kreis,2020-07-10T03:30:00+02:00,1127,76,1034
Rheinisch-Bergischer Kreis,2020-07-10T03:30:00+02:00,484,22,450
Rhein-Kreis Neuss,2020-07-10T03:30:00+02:00,796,21,742
Rhein-Sieg-Kreis,2020-07-10T03:30:00+02:00,1476,50,1412
Siegen-Wittgenstein (Kreis),2020-07-10T03:30:00+02:00,316,8,307
Soest (Kreis),2020-07-10T03:30:00+02:00,396,8,378
Solingen,2020-07-10T03:30:00+02:00,299,10,277
Steinfurt (Kreis),2020-07-10T03:30:00+02:00,1353,83,1258
Unna (Kreis),2020-07-10T03:30:00+02:00,781,39,588
Viersen (Kreis),2020-07-10T03:30:00+02:00,740,37,695
Warendorf (Kreis),2020-07-10T03:30:00+02:00,842,20,685
Wesel (Kreis),2020-07-10T03:30:00+02:00,829,27,681
Wuppertal,2020-07-10T03:30:00+02:00,1021,86,896
