Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-01-21T23:59:00+01:00,15202,171,12948
Duisburg,5112,2021-01-21T23:59:00+01:00,17219,448,15698
Essen,5113,2021-01-21T23:59:00+01:00,15612,294,12440
Krefeld,5114,2021-01-21T23:59:00+01:00,6372,99,4990
Mönchengladbach,5116,2021-01-21T23:59:00+01:00,6697,161,5697
Mülheim / Ruhr,5117,2021-01-21T23:59:00+01:00,4965,149,4573
Oberhausen,5119,2021-01-21T23:59:00+01:00,6494,196,5775
Remscheid,5120,2021-01-21T23:59:00+01:00,3240,117,2906
Solingen,5122,2021-01-21T23:59:00+01:00,5434,121,5020
Wuppertal,5124,2021-01-21T23:59:00+01:00,11235,285,9932
Kleve (Kreis),5154,2021-01-21T23:59:00+01:00,5615,104,4483
Mettmann (Kreis),5158,2021-01-21T23:59:00+01:00,13323,435,11023
Rhein-Kreis Neuss,5162,2021-01-21T23:59:00+01:00,9955,193,7928
Viersen (Kreis),5166,2021-01-21T23:59:00+01:00,7086,196,5418
Wesel (Kreis),5170,2021-01-21T23:59:00+01:00,10198,124,9261
Bonn,5314,2021-01-21T23:59:00+01:00,8098,123,7429
Köln,5315,2021-01-21T23:59:00+01:00,29358,405,24685
Leverkusen,5316,2021-01-21T23:59:00+01:00,4121,53,3699
Aachen & Städteregion Aachen,5334,2021-01-21T23:59:00+01:00,16162,392,15054
Düren (Kreis),5358,2021-01-21T23:59:00+01:00,7962,199,7283
Rhein-Erft-Kreis,5362,2021-01-21T23:59:00+01:00,10370,255,9337
Euskirchen (Kreis),5366,2021-01-21T23:59:00+01:00,4384,141,3948
Heinsberg (Kreis),5370,2021-01-21T23:59:00+01:00,7295,229,6090
Oberbergischer Kreis,5374,2021-01-21T23:59:00+01:00,7256,123,6349
Rheinisch-Bergischer Kreis,5378,2021-01-21T23:59:00+01:00,6377,96,5753
Rhein-Sieg-Kreis,5382,2021-01-21T23:59:00+01:00,13657,277,11023
Bottrop,5512,2021-01-21T23:59:00+01:00,3440,52,2956
Gelsenkirchen,5513,2021-01-21T23:59:00+01:00,9056,245,7486
Münster,5515,2021-01-21T23:59:00+01:00,5003,87,4591
Borken (Kreis),5554,2021-01-21T23:59:00+01:00,7776,165,7140
Coesfeld (Kreis),5558,2021-01-21T23:59:00+01:00,3459,54,3136
Recklinghausen (Kreis),5562,2021-01-21T23:59:00+01:00,19328,476,17011
Steinfurt (Kreis),5566,2021-01-21T23:59:00+01:00,9177,213,8243
Warendorf (Kreis),5570,2021-01-21T23:59:00+01:00,7332,148,6143
Bielefeld,5711,2021-01-21T23:59:00+01:00,9119,199,6719
Gütersloh (Kreis),5754,2021-01-21T23:59:00+01:00,12352,203,11410
Herford (Kreis),5758,2021-01-21T23:59:00+01:00,6471,98,5460
Höxter (Kreis),5762,2021-01-21T23:59:00+01:00,3215,74,2675
Lippe (Kreis),5766,2021-01-21T23:59:00+01:00,10063,216,9142
Minden-Lübbecke (Kreis),5770,2021-01-21T23:59:00+01:00,8959,171,7943
Paderborn (Kreis),5774,2021-01-21T23:59:00+01:00,5524,120,4993
Bochum,5911,2021-01-21T23:59:00+01:00,9377,115,7671
Dortmund,5913,2021-01-21T23:59:00+01:00,16266,219,14804
Hagen,5914,2021-01-21T23:59:00+01:00,6222,153,5236
Hamm,5915,2021-01-21T23:59:00+01:00,5846,135,5324
Herne,5916,2021-01-21T23:59:00+01:00,5535,121,4875
Ennepe-Ruhr-Kreis,5954,2021-01-21T23:59:00+01:00,7613,212,6731
Hochsauerlandkreis,5958,2021-01-21T23:59:00+01:00,4848,96,4371
Märkischer Kreis,5962,2021-01-21T23:59:00+01:00,9670,184,7557
Olpe (Kreis),5966,2021-01-21T23:59:00+01:00,3212,114,2835
Siegen-Wittgenstein (Kreis),5970,2021-01-21T23:59:00+01:00,5786,81,5176
Soest (Kreis),5974,2021-01-21T23:59:00+01:00,4378,107,3834
Unna (Kreis),5978,2021-01-21T23:59:00+01:00,11367,300,10104
