Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-07-22T03:30:00+02:00,2044,100,1917
Bielefeld,2020-07-22T03:30:00+02:00,546,5,495
Bochum,2020-07-22T03:30:00+02:00,707,20,620
Bonn,2020-07-22T03:30:00+02:00,779,9,756
Borken (Kreis),2020-07-22T03:30:00+02:00,1137,38,1079
Bottrop,2020-07-22T03:30:00+02:00,229,7,216
Coesfeld (Kreis),2020-07-22T03:30:00+02:00,882,25,854
Dortmund,2020-07-22T03:30:00+02:00,1137,14,1026
Duisburg,2020-07-22T03:30:00+02:00,1807,63,1614
Düren (Kreis),2020-07-22T03:30:00+02:00,642,39,578
Düsseldorf,2020-07-22T03:30:00+02:00,2009,42,1924
Ennepe-Ruhr-Kreis,2020-07-22T03:30:00+02:00,523,14,468
Essen,2020-07-22T03:30:00+02:00,1084,41,983
Euskirchen (Kreis),2020-07-22T03:30:00+02:00,558,23,468
Gelsenkirchen,2020-07-22T03:30:00+02:00,591,17,505
Gütersloh (Kreis),2020-07-22T03:30:00+02:00,2612,20,2396
Hagen,2020-07-22T03:30:00+02:00,454,13,405
Hamm,2020-07-22T03:30:00+02:00,584,36,533
Heinsberg (Kreis),2020-07-22T03:30:00+02:00,1970,82,1865
Herford (Kreis),2020-07-22T03:30:00+02:00,404,7,385
Herne,2020-07-22T03:30:00+02:00,276,3,260
Hochsauerlandkreis,2020-07-22T03:30:00+02:00,695,17,608
Höxter (Kreis),2020-07-22T03:30:00+02:00,373,18,354
Kleve (Kreis),2020-07-22T03:30:00+02:00,836,37,783
Köln,2020-07-22T03:30:00+02:00,2779,106,2524
Krefeld,2020-07-22T03:30:00+02:00,692,24,650
Leverkusen,2020-07-22T03:30:00+02:00,282,5,251
Lippe (Kreis),2020-07-22T03:30:00+02:00,782,30,737
Märkischer Kreis,2020-07-22T03:30:00+02:00,665,31,598
Mettmann (Kreis),2020-07-22T03:30:00+02:00,1250,83,1037
Minden-Lübbecke (Kreis),2020-07-22T03:30:00+02:00,517,13,488
Mönchengladbach,2020-07-22T03:30:00+02:00,748,42,657
Mülheim / Ruhr,2020-07-22T03:30:00+02:00,312,14,273
Münster,2020-07-22T03:30:00+02:00,741,13,720
Oberbergischer Kreis,2020-07-22T03:30:00+02:00,508,18,483
Oberhausen,2020-07-22T03:30:00+02:00,347,11,299
Olpe (Kreis),2020-07-22T03:30:00+02:00,667,56,602
Paderborn (Kreis),2020-07-22T03:30:00+02:00,743,34,680
Recklinghausen (Kreis),2020-07-22T03:30:00+02:00,1449,40,1370
Remscheid,2020-07-22T03:30:00+02:00,258,18,228
Rhein-Erft-Kreis,2020-07-22T03:30:00+02:00,1151,76,1048
Rheinisch-Bergischer Kreis,2020-07-22T03:30:00+02:00,499,22,454
Rhein-Kreis Neuss,2020-07-22T03:30:00+02:00,829,21,776
Rhein-Sieg-Kreis,2020-07-22T03:30:00+02:00,1519,50,1415
Siegen-Wittgenstein (Kreis),2020-07-22T03:30:00+02:00,339,8,308
Soest (Kreis),2020-07-22T03:30:00+02:00,405,8,386
Solingen,2020-07-22T03:30:00+02:00,325,11,288
Steinfurt (Kreis),2020-07-22T03:30:00+02:00,1363,84,1272
Unna (Kreis),2020-07-22T03:30:00+02:00,806,39,588
Viersen (Kreis),2020-07-22T03:30:00+02:00,763,37,704
Warendorf (Kreis),2020-07-22T03:30:00+02:00,854,20,812
Wesel (Kreis),2020-07-22T03:30:00+02:00,859,27,776
Wuppertal,2020-07-22T03:30:00+02:00,1036,86,934
