Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-06-18T03:30:00+02:00,1986,97,1871
Bielefeld,2020-06-18T03:30:00+02:00,420,5,400
Bochum,2020-06-18T03:30:00+02:00,592,19,521
Bonn,2020-06-18T03:30:00+02:00,752,8,737
Borken (Kreis),2020-06-18T03:30:00+02:00,1109,38,1063
Bottrop,2020-06-18T03:30:00+02:00,210,7,200
Coesfeld (Kreis),2020-06-18T03:30:00+02:00,869,24,842
Dortmund,2020-06-18T03:30:00+02:00,847,9,742
Duisburg,2020-06-18T03:30:00+02:00,1363,57,1117
Düren (Kreis),2020-06-18T03:30:00+02:00,604,39,557
Düsseldorf,2020-06-18T03:30:00+02:00,1598,36,1410
Ennepe-Ruhr-Kreis,2020-06-18T03:30:00+02:00,459,14,422
Essen,2020-06-18T03:30:00+02:00,911,41,810
Euskirchen (Kreis),2020-06-18T03:30:00+02:00,472,22,429
Gelsenkirchen,2020-06-18T03:30:00+02:00,457,14,383
Gütersloh (Kreis)**,2020-06-18T03:30:00+02:00,840,20,671
Hagen,2020-06-18T03:30:00+02:00,349,13,317
Hamm,2020-06-18T03:30:00+02:00,484,36,437
Heinsberg (Kreis),2020-06-18T03:30:00+02:00,1915,78,1789
Herford (Kreis),2020-06-18T03:30:00+02:00,345,7,324
Herne,2020-06-18T03:30:00+02:00,212,2,193
Hochsauerlandkreis,2020-06-18T03:30:00+02:00,614,17,591
Höxter (Kreis),2020-06-18T03:30:00+02:00,366,18,337
Kleve (Kreis),2020-06-18T03:30:00+02:00,782,37,685
Köln,2020-06-18T03:30:00+02:00,2560,101,2387
Krefeld,2020-06-18T03:30:00+02:00,645,22,613
Leverkusen,2020-06-18T03:30:00+02:00,248,5,235
Lippe (Kreis),2020-06-18T03:30:00+02:00,753,29,715
Märkischer Kreis,2020-06-18T03:30:00+02:00,607,31,567
Mettmann (Kreis),2020-06-18T03:30:00+02:00,975,79,883
Minden-Lübbecke (Kreis),2020-06-18T03:30:00+02:00,489,12,479
Mönchengladbach,2020-06-18T03:30:00+02:00,653,41,581
Mülheim / Ruhr,2020-06-18T03:30:00+02:00,225,12,198
Münster,2020-06-18T03:30:00+02:00,730,13,705
Oberbergischer Kreis,2020-06-18T03:30:00+02:00,490,18,472
Oberhausen,2020-06-18T03:30:00+02:00,269,10,253
Olpe (Kreis),2020-06-18T03:30:00+02:00,648,56,580
Paderborn (Kreis),2020-06-18T03:30:00+02:00,673,34,613
Recklinghausen (Kreis),2020-06-18T03:30:00+02:00,1312,40,1238
Remscheid,2020-06-18T03:30:00+02:00,241,18,221
Rhein-Erft-Kreis,2020-06-18T03:30:00+02:00,1106,76,1014
Rheinisch-Bergischer Kreis,2020-06-18T03:30:00+02:00,471,21,442
Rhein-Kreis Neuss,2020-06-18T03:30:00+02:00,725,20,694
Rhein-Sieg-Kreis,2020-06-18T03:30:00+02:00,1458,50,1388
Siegen-Wittgenstein (Kreis),2020-06-18T03:30:00+02:00,314,8,306
Soest (Kreis),2020-06-18T03:30:00+02:00,373,8,355
Solingen,2020-06-18T03:30:00+02:00,281,8,241
Steinfurt (Kreis),2020-06-18T03:30:00+02:00,1339,82,1239
Unna (Kreis),2020-06-18T03:30:00+02:00,705,38,588
Viersen (Kreis),2020-06-18T03:30:00+02:00,720,36,670
Warendorf (Kreis),2020-06-18T03:30:00+02:00,582,20,474
Wesel (Kreis),2020-06-18T03:30:00+02:00,664,27,576
Wuppertal,2020-06-18T03:30:00+02:00,965,85,847
