Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-01-04T23:59:00+01:00,13616,135,10911
Duisburg,5112,2021-01-04T23:59:00+01:00,15538,361,14027
Essen,5113,2021-01-04T23:59:00+01:00,13564,217,9588
Krefeld,5114,2021-01-04T23:59:00+01:00,5515,59,4109
Mönchengladbach,5116,2021-01-04T23:59:00+01:00,5871,131,4900
Mülheim / Ruhr,5117,2021-01-04T23:59:00+01:00,4456,113,3974
Oberhausen,5119,2021-01-04T23:59:00+01:00,5598,135,4755
Remscheid,5120,2021-01-04T23:59:00+01:00,2928,93,2560
Solingen,5122,2021-01-04T23:59:00+01:00,4980,106,4498
Wuppertal,5124,2021-01-04T23:59:00+01:00,9944,226,8597
Kleve (Kreis),5154,2021-01-04T23:59:00+01:00,4930,91,3698
Mettmann (Kreis),5158,2021-01-04T23:59:00+01:00,10919,294,9086
Rhein-Kreis Neuss,5162,2021-01-04T23:59:00+01:00,8557,135,6137
Viersen (Kreis),5166,2021-01-04T23:59:00+01:00,6207,107,4013
Wesel (Kreis),5170,2021-01-04T23:59:00+01:00,8876,75,7946
Bonn,5314,2021-01-04T23:59:00+01:00,7271,85,6229
Köln,5315,2021-01-04T23:59:00+01:00,26411,348,20694
Leverkusen,5316,2021-01-04T23:59:00+01:00,3587,38,3234
Aachen & Städteregion Aachen,5334,2021-01-04T23:59:00+01:00,14725,296,13425
Düren (Kreis),5358,2021-01-04T23:59:00+01:00,7208,172,6541
Rhein-Erft-Kreis,5362,2021-01-04T23:59:00+01:00,9127,190,8320
Euskirchen (Kreis),5366,2021-01-04T23:59:00+01:00,3902,100,3365
Heinsberg (Kreis),5370,2021-01-04T23:59:00+01:00,6342,170,5142
Oberbergischer Kreis,5374,2021-01-04T23:59:00+01:00,5892,94,5065
Rheinisch-Bergischer Kreis,5378,2021-01-04T23:59:00+01:00,5511,59,5023
Rhein-Sieg-Kreis,5382,2021-01-04T23:59:00+01:00,11996,194,8520
Bottrop,5512,2021-01-04T23:59:00+01:00,2857,23,2420
Gelsenkirchen,5513,2021-01-04T23:59:00+01:00,7691,97,6405
Münster,5515,2021-01-04T23:59:00+01:00,4478,51,3895
Borken (Kreis),5554,2021-01-04T23:59:00+01:00,6945,142,6277
Coesfeld (Kreis),5558,2021-01-04T23:59:00+01:00,3089,41,2659
Recklinghausen (Kreis),5562,2021-01-04T23:59:00+01:00,16580,265,13984
Steinfurt (Kreis),5566,2021-01-04T23:59:00+01:00,7763,162,6740
Warendorf (Kreis),5570,2021-01-04T23:59:00+01:00,6160,103,4989
Bielefeld,5711,2021-01-04T23:59:00+01:00,7297,104,5251
Gütersloh (Kreis),5754,2021-01-04T23:59:00+01:00,11001,147,9521
Herford (Kreis),5758,2021-01-04T23:59:00+01:00,5578,65,3785
Höxter (Kreis),5762,2021-01-04T23:59:00+01:00,2452,37,2104
Lippe (Kreis),5766,2021-01-04T23:59:00+01:00,8872,160,7999
Minden-Lübbecke (Kreis),5770,2021-01-04T23:59:00+01:00,7535,117,6470
Paderborn (Kreis),5774,2021-01-04T23:59:00+01:00,4608,95,4101
Bochum,5911,2021-01-04T23:59:00+01:00,8275,90,5809
Dortmund,5913,2021-01-04T23:59:00+01:00,14281,172,12771
Hagen,5914,2021-01-04T23:59:00+01:00,5413,117,4344
Hamm,5915,2021-01-04T23:59:00+01:00,5031,88,4543
Herne,5916,2021-01-04T23:59:00+01:00,4922,90,4153
Ennepe-Ruhr-Kreis,5954,2021-01-04T23:59:00+01:00,6520,163,5725
Hochsauerlandkreis,5958,2021-01-04T23:59:00+01:00,4194,77,3870
Märkischer Kreis,5962,2021-01-04T23:59:00+01:00,8138,132,5964
Olpe (Kreis),5966,2021-01-04T23:59:00+01:00,2801,93,2441
Siegen-Wittgenstein (Kreis),5970,2021-01-04T23:59:00+01:00,4907,64,4425
Soest (Kreis),5974,2021-01-04T23:59:00+01:00,3603,73,3104
Unna (Kreis),5978,2021-01-04T23:59:00+01:00,10000,214,8984
