Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-07-24T03:30:00+02:00,2049,100,1920
Bielefeld,2020-07-24T03:30:00+02:00,557,5,501
Bochum,2020-07-24T03:30:00+02:00,738,20,627
Bonn,2020-07-24T03:30:00+02:00,789,9,758
Borken (Kreis),2020-07-24T03:30:00+02:00,1142,38,1083
Bottrop,2020-07-24T03:30:00+02:00,238,7,221
Coesfeld (Kreis),2020-07-24T03:30:00+02:00,882,25,857
Dortmund,2020-07-24T03:30:00+02:00,1161,15,1046
Duisburg,2020-07-24T03:30:00+02:00,1840,64,1632
Düren (Kreis),2020-07-24T03:30:00+02:00,652,39,581
Düsseldorf,2020-07-24T03:30:00+02:00,2037,44,1951
Ennepe-Ruhr-Kreis,2020-07-24T03:30:00+02:00,543,14,472
Essen,2020-07-24T03:30:00+02:00,1123,41,993
Euskirchen (Kreis),2020-07-24T03:30:00+02:00,569,23,496
Gelsenkirchen,2020-07-24T03:30:00+02:00,602,17,521
Gütersloh (Kreis),2020-07-24T03:30:00+02:00,2620,20,2464
Hagen,2020-07-24T03:30:00+02:00,473,13,413
Hamm,2020-07-24T03:30:00+02:00,584,36,533
Heinsberg (Kreis),2020-07-24T03:30:00+02:00,1975,84,1868
Herford (Kreis),2020-07-24T03:30:00+02:00,413,7,385
Herne,2020-07-24T03:30:00+02:00,276,3,261
Hochsauerlandkreis,2020-07-24T03:30:00+02:00,698,17,609
Höxter (Kreis),2020-07-24T03:30:00+02:00,374,18,355
Kleve (Kreis),2020-07-24T03:30:00+02:00,835,37,785
Köln,2020-07-24T03:30:00+02:00,2858,106,2569
Krefeld,2020-07-24T03:30:00+02:00,699,24,651
Leverkusen,2020-07-24T03:30:00+02:00,285,5,251
Lippe (Kreis),2020-07-24T03:30:00+02:00,786,30,737
Märkischer Kreis,2020-07-24T03:30:00+02:00,676,31,605
Mettmann (Kreis),2020-07-24T03:30:00+02:00,1273,82,1077
Minden-Lübbecke (Kreis),2020-07-24T03:30:00+02:00,534,13,488
Mönchengladbach,2020-07-24T03:30:00+02:00,761,44,664
Mülheim / Ruhr,2020-07-24T03:30:00+02:00,331,14,278
Münster,2020-07-24T03:30:00+02:00,743,13,722
Oberbergischer Kreis,2020-07-24T03:30:00+02:00,513,18,485
Oberhausen,2020-07-24T03:30:00+02:00,358,11,301
Olpe (Kreis),2020-07-24T03:30:00+02:00,674,56,602
Paderborn (Kreis),2020-07-24T03:30:00+02:00,743,34,688
Recklinghausen (Kreis),2020-07-24T03:30:00+02:00,1457,40,1378
Remscheid,2020-07-24T03:30:00+02:00,258,18,227
Rhein-Erft-Kreis,2020-07-24T03:30:00+02:00,1168,76,1051
Rheinisch-Bergischer Kreis,2020-07-24T03:30:00+02:00,507,22,457
Rhein-Kreis Neuss,2020-07-24T03:30:00+02:00,839,21,781
Rhein-Sieg-Kreis,2020-07-24T03:30:00+02:00,1530,52,1419
Siegen-Wittgenstein (Kreis),2020-07-24T03:30:00+02:00,339,8,308
Soest (Kreis),2020-07-24T03:30:00+02:00,405,8,387
Solingen,2020-07-24T03:30:00+02:00,339,11,289
Steinfurt (Kreis),2020-07-24T03:30:00+02:00,1370,84,1272
Unna (Kreis),2020-07-24T03:30:00+02:00,809,39,588
Viersen (Kreis),2020-07-24T03:30:00+02:00,770,37,706
Warendorf (Kreis),2020-07-24T03:30:00+02:00,857,20,816
Wesel (Kreis),2020-07-24T03:30:00+02:00,868,27,791
Wuppertal,2020-07-24T03:30:00+02:00,1036,86,945
