Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-01-18T23:59:00+01:00,14878,163,12585
Duisburg,5112,2021-01-18T23:59:00+01:00,16961,439,15444
Essen,5113,2021-01-18T23:59:00+01:00,15167,275,11852
Krefeld,5114,2021-01-18T23:59:00+01:00,6222,91,4817
Mönchengladbach,5116,2021-01-18T23:59:00+01:00,6582,156,5618
Mülheim / Ruhr,5117,2021-01-18T23:59:00+01:00,4881,147,4490
Oberhausen,5119,2021-01-18T23:59:00+01:00,6323,185,5597
Remscheid,5120,2021-01-18T23:59:00+01:00,3189,114,2843
Solingen,5122,2021-01-18T23:59:00+01:00,5341,119,4926
Wuppertal,5124,2021-01-18T23:59:00+01:00,10979,277,9690
Kleve (Kreis),5154,2021-01-18T23:59:00+01:00,5468,102,4397
Mettmann (Kreis),5158,2021-01-18T23:59:00+01:00,12894,415,10617
Rhein-Kreis Neuss,5162,2021-01-18T23:59:00+01:00,9688,178,7559
Viersen (Kreis),5166,2021-01-18T23:59:00+01:00,6949,189,5128
Wesel (Kreis),5170,2021-01-18T23:59:00+01:00,9955,110,8979
Bonn,5314,2021-01-18T23:59:00+01:00,7973,117,7283
Köln,5315,2021-01-18T23:59:00+01:00,28825,397,24039
Leverkusen,5316,2021-01-18T23:59:00+01:00,4022,46,3569
Aachen & Städteregion Aachen,5334,2021-01-18T23:59:00+01:00,15929,370,14784
Düren (Kreis),5358,2021-01-18T23:59:00+01:00,7812,197,7123
Rhein-Erft-Kreis,5362,2021-01-18T23:59:00+01:00,10172,241,9167
Euskirchen (Kreis),5366,2021-01-18T23:59:00+01:00,4352,140,3845
Heinsberg (Kreis),5370,2021-01-18T23:59:00+01:00,7154,220,5877
Oberbergischer Kreis,5374,2021-01-18T23:59:00+01:00,7053,120,5963
Rheinisch-Bergischer Kreis,5378,2021-01-18T23:59:00+01:00,6225,92,5576
Rhein-Sieg-Kreis,5382,2021-01-18T23:59:00+01:00,13435,264,10646
Bottrop,5512,2021-01-18T23:59:00+01:00,3323,45,2871
Gelsenkirchen,5513,2021-01-18T23:59:00+01:00,8843,215,7294
Münster,5515,2021-01-18T23:59:00+01:00,4933,76,4483
Borken (Kreis),5554,2021-01-18T23:59:00+01:00,7605,157,6975
Coesfeld (Kreis),5558,2021-01-18T23:59:00+01:00,3387,53,3057
Recklinghausen (Kreis),5562,2021-01-18T23:59:00+01:00,18864,439,16495
Steinfurt (Kreis),5566,2021-01-18T23:59:00+01:00,8979,211,7959
Warendorf (Kreis),5570,2021-01-18T23:59:00+01:00,7138,142,5908
Bielefeld,5711,2021-01-18T23:59:00+01:00,8891,180,6492
Gütersloh (Kreis),5754,2021-01-18T23:59:00+01:00,12188,202,11044
Herford (Kreis),5758,2021-01-18T23:59:00+01:00,6308,90,5078
Höxter (Kreis),5762,2021-01-18T23:59:00+01:00,3011,69,2576
Lippe (Kreis),5766,2021-01-18T23:59:00+01:00,9773,205,8982
Minden-Lübbecke (Kreis),5770,2021-01-18T23:59:00+01:00,8702,161,7649
Paderborn (Kreis),5774,2021-01-18T23:59:00+01:00,5418,117,4866
Bochum,5911,2021-01-18T23:59:00+01:00,9173,113,7264
Dortmund,5913,2021-01-18T23:59:00+01:00,15944,212,14428
Hagen,5914,2021-01-18T23:59:00+01:00,6019,142,5094
Hamm,5915,2021-01-18T23:59:00+01:00,5685,132,5133
Herne,5916,2021-01-18T23:59:00+01:00,5400,117,4643
Ennepe-Ruhr-Kreis,5954,2021-01-18T23:59:00+01:00,7375,193,6506
Hochsauerlandkreis,5958,2021-01-18T23:59:00+01:00,4732,87,4271
Märkischer Kreis,5962,2021-01-18T23:59:00+01:00,9303,182,7357
Olpe (Kreis),5966,2021-01-18T23:59:00+01:00,3129,114,2776
Siegen-Wittgenstein (Kreis),5970,2021-01-18T23:59:00+01:00,5648,76,4969
Soest (Kreis),5974,2021-01-18T23:59:00+01:00,4243,97,3678
Unna (Kreis),5978,2021-01-18T23:59:00+01:00,11084,288,9903
