Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-04-26T23:59:00+02:00,22212,361,20328
Duisburg,5112,2021-04-26T23:59:00+02:00,26042,592,23402
Essen,5113,2021-04-26T23:59:00+02:00,23407,524,20458
Krefeld,5114,2021-04-26T23:59:00+02:00,10076,150,8241
Mönchengladbach,5116,2021-04-26T23:59:00+02:00,9639,217,8091
Mülheim / Ruhr,5117,2021-04-26T23:59:00+02:00,7603,213,6827
Oberhausen,5119,2021-04-26T23:59:00+02:00,10035,316,9000
Remscheid,5120,2021-04-26T23:59:00+02:00,5474,147,4243
Solingen,5122,2021-04-26T23:59:00+02:00,8326,173,7687
Wuppertal,5124,2021-04-26T23:59:00+02:00,17814,435,15778
Kleve (Kreis),5154,2021-04-26T23:59:00+02:00,9940,168,8162
Mettmann (Kreis),5158,2021-04-26T23:59:00+02:00,20975,678,18407
Rhein-Kreis Neuss,5162,2021-04-26T23:59:00+02:00,15711,309,14101
Viersen (Kreis),5166,2021-04-26T23:59:00+02:00,10456,280,8703
Wesel (Kreis),5170,2021-04-26T23:59:00+02:00,15784,259,14255
Bonn,5314,2021-04-26T23:59:00+02:00,12576,222,11016
Köln,5315,2021-04-26T23:59:00+02:00,46988,629,38295
Leverkusen,5316,2021-04-26T23:59:00+02:00,6688,89,5921
Aachen & Städteregion Aachen,5334,2021-04-26T23:59:00+02:00,23350,524,21420
Düren (Kreis),5358,2021-04-26T23:59:00+02:00,12377,262,11369
Rhein-Erft-Kreis,5362,2021-04-26T23:59:00+02:00,17251,360,15669
Euskirchen (Kreis),5366,2021-04-26T23:59:00+02:00,7016,219,6218
Heinsberg (Kreis),5370,2021-04-26T23:59:00+02:00,10376,354,8800
Oberbergischer Kreis,5374,2021-04-26T23:59:00+02:00,12549,205,11308
Rheinisch-Bergischer Kreis,5378,2021-04-26T23:59:00+02:00,9963,139,9158
Rhein-Sieg-Kreis,5382,2021-04-26T23:59:00+02:00,20712,466,18706
Bottrop,5512,2021-04-26T23:59:00+02:00,4796,101,4392
Gelsenkirchen,5513,2021-04-26T23:59:00+02:00,13721,380,12067
Münster,5515,2021-04-26T23:59:00+02:00,7482,110,6811
Borken (Kreis),5554,2021-04-26T23:59:00+02:00,12507,236,11452
Coesfeld (Kreis),5558,2021-04-26T23:59:00+02:00,5066,86,4597
Recklinghausen (Kreis),5562,2021-04-26T23:59:00+02:00,28680,802,25636
Steinfurt (Kreis),5566,2021-04-26T23:59:00+02:00,14863,302,13382
Warendorf (Kreis),5570,2021-04-26T23:59:00+02:00,10563,221,9480
Bielefeld,5711,2021-04-26T23:59:00+02:00,13349,305,10902
Gütersloh (Kreis),5754,2021-04-26T23:59:00+02:00,17414,293,15755
Herford (Kreis),5758,2021-04-26T23:59:00+02:00,9955,162,8438
Höxter (Kreis),5762,2021-04-26T23:59:00+02:00,4578,139,4232
Lippe (Kreis),5766,2021-04-26T23:59:00+02:00,15482,367,14302
Minden-Lübbecke (Kreis),5770,2021-04-26T23:59:00+02:00,13624,250,12564
Paderborn (Kreis),5774,2021-04-26T23:59:00+02:00,8839,147,7900
Bochum,5911,2021-04-26T23:59:00+02:00,14089,204,11990
Dortmund,5913,2021-04-26T23:59:00+02:00,24484,344,22047
Hagen,5914,2021-04-26T23:59:00+02:00,10567,283,8598
Hamm,5915,2021-04-26T23:59:00+02:00,8966,181,7967
Herne,5916,2021-04-26T23:59:00+02:00,8641,251,7285
Ennepe-Ruhr-Kreis,5954,2021-04-26T23:59:00+02:00,12080,330,10967
Hochsauerlandkreis,5958,2021-04-26T23:59:00+02:00,8402,182,7634
Märkischer Kreis,5962,2021-04-26T23:59:00+02:00,18307,355,14702
Olpe (Kreis),5966,2021-04-26T23:59:00+02:00,4972,142,4468
Siegen-Wittgenstein (Kreis),5970,2021-04-26T23:59:00+02:00,10438,164,9613
Soest (Kreis),5974,2021-04-26T23:59:00+02:00,7740,180,7006
Unna (Kreis),5978,2021-04-26T23:59:00+02:00,16866,453,14889
