Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-10-11T23:59:00+02:00,3634,52,2823
Duisburg,5112,2020-10-11T23:59:00+02:00,3251,75,2802
Essen,5113,2020-10-11T23:59:00+02:00,2508,49,2019
Krefeld,5114,2020-10-11T23:59:00+02:00,1077,28,995
Mönchengladbach,5116,2020-10-11T23:59:00+02:00,1186,51,1046
Mülheim / Ruhr,5117,2020-10-11T23:59:00+02:00,678,15,616
Oberhausen,5119,2020-10-11T23:59:00+02:00,681,15,595
Remscheid,5120,2020-10-11T23:59:00+02:00,624,19,490
Solingen,5122,2020-10-11T23:59:00+02:00,798,13,634
Wuppertal,5124,2020-10-11T23:59:00+02:00,2052,88,1654
Kleve (Kreis),5154,2020-10-11T23:59:00+02:00,1263,37,1040
Mettmann (Kreis),5158,2020-10-11T23:59:00+02:00,2321,88,1921
Rhein-Kreis Neuss,5162,2020-10-11T23:59:00+02:00,1557,26,1322
Viersen (Kreis),5166,2020-10-11T23:59:00+02:00,1119,37,961
Wesel (Kreis),5170,2020-10-11T23:59:00+02:00,1505,32,1370
Bonn,5314,2020-10-11T23:59:00+02:00,1447,9,1259
Köln,5315,2020-10-11T23:59:00+02:00,6065,127,4050
Leverkusen,5316,2020-10-11T23:59:00+02:00,692,9,582
Aachen & Städteregion Aachen,5334,2020-10-11T23:59:00+02:00,3029,109,2654
Düren (Kreis),5358,2020-10-11T23:59:00+02:00,1135,42,969
Rhein-Erft-Kreis,5362,2020-10-11T23:59:00+02:00,2032,80,1682
Euskirchen (Kreis),5366,2020-10-11T23:59:00+02:00,801,27,744
Heinsberg (Kreis),5370,2020-10-11T23:59:00+02:00,2231,95,2073
Oberbergischer Kreis,5374,2020-10-11T23:59:00+02:00,998,19,870
Rheinisch-Bergischer Kreis,5378,2020-10-11T23:59:00+02:00,878,22,729
Rhein-Sieg-Kreis,5382,2020-10-11T23:59:00+02:00,2464,54,1940
Bottrop,5512,2020-10-11T23:59:00+02:00,407,7,348
Gelsenkirchen,5513,2020-10-11T23:59:00+02:00,1347,19,1158
Münster,5515,2020-10-11T23:59:00+02:00,1222,13,1068
Borken (Kreis),5554,2020-10-11T23:59:00+02:00,1479,38,1342
Coesfeld (Kreis),5558,2020-10-11T23:59:00+02:00,1048,25,938
Recklinghausen (Kreis),5562,2020-10-11T23:59:00+02:00,2728,47,2206
Steinfurt (Kreis),5566,2020-10-11T23:59:00+02:00,2013,94,1746
Warendorf (Kreis),5570,2020-10-11T23:59:00+02:00,1198,21,1045
Bielefeld,5711,2020-10-11T23:59:00+02:00,1062,9,798
Gütersloh (Kreis),5754,2020-10-11T23:59:00+02:00,3132,21,2996
Herford (Kreis),5758,2020-10-11T23:59:00+02:00,721,8,636
Höxter (Kreis),5762,2020-10-11T23:59:00+02:00,460,19,422
Lippe (Kreis),5766,2020-10-11T23:59:00+02:00,1120,31,969
Minden-Lübbecke (Kreis),5770,2020-10-11T23:59:00+02:00,1009,15,907
Paderborn (Kreis),5774,2020-10-11T23:59:00+02:00,937,34,869
Bochum,5911,2020-10-11T23:59:00+02:00,1500,28,1188
Dortmund,5913,2020-10-11T23:59:00+02:00,2384,21,2044
Hagen,5914,2020-10-11T23:59:00+02:00,976,14,777
Hamm,5915,2020-10-11T23:59:00+02:00,1281,38,1092
Herne,5916,2020-10-11T23:59:00+02:00,709,9,554
Ennepe-Ruhr-Kreis,5954,2020-10-11T23:59:00+02:00,989,16,859
Hochsauerlandkreis,5958,2020-10-11T23:59:00+02:00,936,19,872
Märkischer Kreis,5962,2020-10-11T23:59:00+02:00,1271,32,1079
Olpe (Kreis),5966,2020-10-11T23:59:00+02:00,861,57,749
Siegen-Wittgenstein (Kreis),5970,2020-10-11T23:59:00+02:00,844,8,716
Soest (Kreis),5974,2020-10-11T23:59:00+02:00,672,10,559
Unna (Kreis),5978,2020-10-11T23:59:00+02:00,1648,42,1317
