Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-06-19T23:59:00+02:00,189,3,495
Duisburg,5112,2021-06-19T23:59:00+02:00,223,5,527
Essen,5113,2021-06-19T23:59:00+02:00,180,4,484
Krefeld,5114,2021-06-19T23:59:00+02:00,79,2,488
Mönchengladbach,5116,2021-06-19T23:59:00+02:00,85,0,420
Mülheim / Ruhr,5117,2021-06-19T23:59:00+02:00,49,1,104
Oberhausen,5119,2021-06-19T23:59:00+02:00,71,4,143
Remscheid,5120,2021-06-19T23:59:00+02:00,36,1,175
Solingen,5122,2021-06-19T23:59:00+02:00,68,2,127
Wuppertal,5124,2021-06-19T23:59:00+02:00,196,0,365
Kleve (Kreis),5154,2021-06-19T23:59:00+02:00,76,3,208
Mettmann (Kreis),5158,2021-06-19T23:59:00+02:00,203,7,657
Rhein-Kreis Neuss,5162,2021-06-19T23:59:00+02:00,140,1,378
Viersen (Kreis),5166,2021-06-19T23:59:00+02:00,71,1,445
Wesel (Kreis),5170,2021-06-19T23:59:00+02:00,111,1,247
Bonn,5314,2021-06-19T23:59:00+02:00,190,2,443
Köln,5315,2021-06-19T23:59:00+02:00,403,4,2333
Leverkusen,5316,2021-06-19T23:59:00+02:00,65,2,141
Aachen & Städteregion Aachen,5334,2021-06-19T23:59:00+02:00,174,3,453
Düren (Kreis),5358,2021-06-19T23:59:00+02:00,59,1,127
Rhein-Erft-Kreis,5362,2021-06-19T23:59:00+02:00,132,2,347
Euskirchen (Kreis),5366,2021-06-19T23:59:00+02:00,44,1,124
Heinsberg (Kreis),5370,2021-06-19T23:59:00+02:00,52,0,387
Oberbergischer Kreis,5374,2021-06-19T23:59:00+02:00,93,2,248
Rheinisch-Bergischer Kreis,5378,2021-06-19T23:59:00+02:00,89,0,134
Rhein-Sieg-Kreis,5382,2021-06-19T23:59:00+02:00,176,2,447
Bottrop,5512,2021-06-19T23:59:00+02:00,25,0,81
Gelsenkirchen,5513,2021-06-19T23:59:00+02:00,97,1,236
Münster,5515,2021-06-19T23:59:00+02:00,34,0,89
Borken (Kreis),5554,2021-06-19T23:59:00+02:00,60,2,181
Coesfeld (Kreis),5558,2021-06-19T23:59:00+02:00,45,0,72
Recklinghausen (Kreis),5562,2021-06-19T23:59:00+02:00,179,0,488
Steinfurt (Kreis),5566,2021-06-19T23:59:00+02:00,57,1,216
Warendorf (Kreis),5570,2021-06-19T23:59:00+02:00,70,1,209
Bielefeld,5711,2021-06-19T23:59:00+02:00,83,2,829
Gütersloh (Kreis),5754,2021-06-19T23:59:00+02:00,129,1,462
Herford (Kreis),5758,2021-06-19T23:59:00+02:00,27,1,141
Höxter (Kreis),5762,2021-06-19T23:59:00+02:00,33,0,76
Lippe (Kreis),5766,2021-06-19T23:59:00+02:00,93,0,240
Minden-Lübbecke (Kreis),5770,2021-06-19T23:59:00+02:00,49,2,141
Paderborn (Kreis),5774,2021-06-19T23:59:00+02:00,119,1,247
Bochum,5911,2021-06-19T23:59:00+02:00,107,0,656
Dortmund,5913,2021-06-19T23:59:00+02:00,239,6,535
Hagen,5914,2021-06-19T23:59:00+02:00,153,3,706
Hamm,5915,2021-06-19T23:59:00+02:00,46,1,150
Herne,5916,2021-06-19T23:59:00+02:00,45,3,199
Ennepe-Ruhr-Kreis,5954,2021-06-19T23:59:00+02:00,100,1,180
Hochsauerlandkreis,5958,2021-06-19T23:59:00+02:00,83,0,223
Märkischer Kreis,5962,2021-06-19T23:59:00+02:00,181,4,870
Olpe (Kreis),5966,2021-06-19T23:59:00+02:00,41,2,104
Siegen-Wittgenstein (Kreis),5970,2021-06-19T23:59:00+02:00,120,0,177
Soest (Kreis),5974,2021-06-19T23:59:00+02:00,76,2,202
Unna (Kreis),5978,2021-06-19T23:59:00+02:00,116,3,331
