Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-04-16T23:59:00+02:00,20903,341,19243
Duisburg,5112,2021-04-16T23:59:00+02:00,24377,570,21888
Essen,5113,2021-04-16T23:59:00+02:00,22095,518,19553
Krefeld,5114,2021-04-16T23:59:00+02:00,9386,146,7759
Mönchengladbach,5116,2021-04-16T23:59:00+02:00,9106,211,7747
Mülheim / Ruhr,5117,2021-04-16T23:59:00+02:00,7096,211,6401
Oberhausen,5119,2021-04-16T23:59:00+02:00,9404,311,8451
Remscheid,5120,2021-04-16T23:59:00+02:00,5091,145,3944
Solingen,5122,2021-04-16T23:59:00+02:00,7950,169,7269
Wuppertal,5124,2021-04-16T23:59:00+02:00,16641,427,14807
Kleve (Kreis),5154,2021-04-16T23:59:00+02:00,9275,162,7664
Mettmann (Kreis),5158,2021-04-16T23:59:00+02:00,19691,654,17292
Rhein-Kreis Neuss,5162,2021-04-16T23:59:00+02:00,14437,304,13110
Viersen (Kreis),5166,2021-04-16T23:59:00+02:00,10014,270,8317
Wesel (Kreis),5170,2021-04-16T23:59:00+02:00,14789,252,13499
Bonn,5314,2021-04-16T23:59:00+02:00,11755,216,10441
Köln,5315,2021-04-16T23:59:00+02:00,43114,610,36239
Leverkusen,5316,2021-04-16T23:59:00+02:00,6044,87,5536
Aachen & Städteregion Aachen,5334,2021-04-16T23:59:00+02:00,22161,519,20343
Düren (Kreis),5358,2021-04-16T23:59:00+02:00,11756,257,10846
Rhein-Erft-Kreis,5362,2021-04-16T23:59:00+02:00,16025,353,14608
Euskirchen (Kreis),5366,2021-04-16T23:59:00+02:00,6535,216,5811
Heinsberg (Kreis),5370,2021-04-16T23:59:00+02:00,9880,353,8545
Oberbergischer Kreis,5374,2021-04-16T23:59:00+02:00,11671,195,10519
Rheinisch-Bergischer Kreis,5378,2021-04-16T23:59:00+02:00,9377,124,8568
Rhein-Sieg-Kreis,5382,2021-04-16T23:59:00+02:00,19620,443,17764
Bottrop,5512,2021-04-16T23:59:00+02:00,4567,99,4300
Gelsenkirchen,5513,2021-04-16T23:59:00+02:00,12782,367,11421
Münster,5515,2021-04-16T23:59:00+02:00,7012,109,6433
Borken (Kreis),5554,2021-04-16T23:59:00+02:00,11881,225,10845
Coesfeld (Kreis),5558,2021-04-16T23:59:00+02:00,4827,82,4358
Recklinghausen (Kreis),5562,2021-04-16T23:59:00+02:00,27135,784,24404
Steinfurt (Kreis),5566,2021-04-16T23:59:00+02:00,13686,292,12462
Warendorf (Kreis),5570,2021-04-16T23:59:00+02:00,9934,213,9019
Bielefeld,5711,2021-04-16T23:59:00+02:00,12315,297,10283
Gütersloh (Kreis),5754,2021-04-16T23:59:00+02:00,16418,286,14947
Herford (Kreis),5758,2021-04-16T23:59:00+02:00,9369,157,7997
Höxter (Kreis),5762,2021-04-16T23:59:00+02:00,4443,136,4090
Lippe (Kreis),5766,2021-04-16T23:59:00+02:00,14804,355,13517
Minden-Lübbecke (Kreis),5770,2021-04-16T23:59:00+02:00,12966,247,11965
Paderborn (Kreis),5774,2021-04-16T23:59:00+02:00,8093,145,7359
Bochum,5911,2021-04-16T23:59:00+02:00,13222,193,11283
Dortmund,5913,2021-04-16T23:59:00+02:00,22882,333,20936
Hagen,5914,2021-04-16T23:59:00+02:00,9912,271,8270
Hamm,5915,2021-04-16T23:59:00+02:00,8207,177,7562
Herne,5916,2021-04-16T23:59:00+02:00,8047,240,7016
Ennepe-Ruhr-Kreis,5954,2021-04-16T23:59:00+02:00,11402,321,10439
Hochsauerlandkreis,5958,2021-04-16T23:59:00+02:00,7868,176,7189
Märkischer Kreis,5962,2021-04-16T23:59:00+02:00,17149,341,13467
Olpe (Kreis),5966,2021-04-16T23:59:00+02:00,4672,140,4237
Siegen-Wittgenstein (Kreis),5970,2021-04-16T23:59:00+02:00,9930,161,8800
Soest (Kreis),5974,2021-04-16T23:59:00+02:00,7233,171,6589
Unna (Kreis),5978,2021-04-16T23:59:00+02:00,15733,446,14079
