Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-06-08T03:30:00+02:00,1979,94,1859
Bielefeld,2020-06-08T03:30:00+02:00,411,5,397
Bochum,2020-06-08T03:30:00+02:00,568,18,482
Bonn,2020-06-08T03:30:00+02:00,745,8,720
Borken (Kreis),2020-06-08T03:30:00+02:00,1105,38,972
Bottrop,2020-06-08T03:30:00+02:00,203,7,189
Coesfeld (Kreis),2020-06-08T03:30:00+02:00,861,24,832
Dortmund,2020-06-08T03:30:00+02:00,783,6,724
Duisburg,2020-06-08T03:30:00+02:00,1241,57,994
Düren (Kreis),2020-06-08T03:30:00+02:00,601,39,550
Düsseldorf,2020-06-08T03:30:00+02:00,1488,33,1285
Ennepe-Ruhr-Kreis,2020-06-08T03:30:00+02:00,442,14,406
Essen,2020-06-08T03:30:00+02:00,873,41,754
Euskirchen (Kreis),2020-06-08T03:30:00+02:00,469,21,409
Gelsenkirchen,2020-06-08T03:30:00+02:00,430,14,364
Gütersloh (Kreis),2020-06-08T03:30:00+02:00,696,20,616
Hagen,2020-06-08T03:30:00+02:00,330,13,315
Hamm,2020-06-08T03:30:00+02:00,474,36,429
Heinsberg (Kreis),2020-06-08T03:30:00+02:00,1892,70,1757
Herford (Kreis),2020-06-08T03:30:00+02:00,333,7,323
Herne,2020-06-08T03:30:00+02:00,202,2,183
Hochsauerlandkreis,2020-06-08T03:30:00+02:00,609,17,588
Höxter (Kreis),2020-06-08T03:30:00+02:00,363,17,325
Kleve (Kreis),2020-06-08T03:30:00+02:00,737,36,611
Köln,2020-06-08T03:30:00+02:00,2506,99,2356
Krefeld,2020-06-08T03:30:00+02:00,642,22,592
Leverkusen,2020-06-08T03:30:00+02:00,242,5,231
Lippe (Kreis),2020-06-08T03:30:00+02:00,744,29,708
Märkischer Kreis,2020-06-08T03:30:00+02:00,601,30,553
Mettmann (Kreis),2020-06-08T03:30:00+02:00,966,79,846
Minden-Lübbecke (Kreis),2020-06-08T03:30:00+02:00,489,11,458
Mönchengladbach,2020-06-08T03:30:00+02:00,634,40,518
Mülheim / Ruhr,2020-06-08T03:30:00+02:00,216,11,185
Münster,2020-06-08T03:30:00+02:00,726,13,690
Oberbergischer Kreis,2020-06-08T03:30:00+02:00,490,18,462
Oberhausen,2020-06-08T03:30:00+02:00,266,10,247
Olpe (Kreis),2020-06-08T03:30:00+02:00,637,56,568
Paderborn (Kreis),2020-06-08T03:30:00+02:00,660,33,578
Recklinghausen (Kreis),2020-06-08T03:30:00+02:00,1297,39,1212
Remscheid,2020-06-08T03:30:00+02:00,240,17,219
Rhein-Erft-Kreis,2020-06-08T03:30:00+02:00,1100,76,999
Rheinisch-Bergischer Kreis,2020-06-08T03:30:00+02:00,469,21,430
Rhein-Kreis Neuss,2020-06-08T03:30:00+02:00,710,20,671
Rhein-Sieg-Kreis,2020-06-08T03:30:00+02:00,1442,48,1355
Siegen-Wittgenstein (Kreis),2020-06-08T03:30:00+02:00,314,8,298
Soest (Kreis),2020-06-08T03:30:00+02:00,364,8,352
Solingen,2020-06-08T03:30:00+02:00,255,8,232
Steinfurt (Kreis),2020-06-08T03:30:00+02:00,1339,82,1229
Unna (Kreis),2020-06-08T03:30:00+02:00,680,37,588
Viersen (Kreis),2020-06-08T03:30:00+02:00,712,36,644
Warendorf (Kreis),2020-06-08T03:30:00+02:00,500,20,464
Wesel (Kreis),2020-06-08T03:30:00+02:00,640,26,550
Wuppertal,2020-06-08T03:30:00+02:00,942,84,794
