Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-08-12T03:30:00+02:00,2171,101,1975
Bielefeld,2020-08-12T03:30:00+02:00,638,5,575
Bochum,2020-08-12T03:30:00+02:00,889,22,735
Bonn,2020-08-12T03:30:00+02:00,896,9,829
Borken (Kreis),2020-08-12T03:30:00+02:00,1192,38,1115
Bottrop,2020-08-12T03:30:00+02:00,284,7,248
Coesfeld (Kreis),2020-08-12T03:30:00+02:00,897,25,864
Dortmund,2020-08-12T03:30:00+02:00,1408,17,1170
Duisburg,2020-08-12T03:30:00+02:00,2128,64,1891
Düren (Kreis),2020-08-12T03:30:00+02:00,780,40,643
Düsseldorf,2020-08-12T03:30:00+02:00,2293,45,2133
Ennepe-Ruhr-Kreis,2020-08-12T03:30:00+02:00,628,14,560
Essen,2020-08-12T03:30:00+02:00,1373,45,1202
Euskirchen (Kreis),2020-08-12T03:30:00+02:00,641,25,566
Gelsenkirchen,2020-08-12T03:30:00+02:00,694,19,572
Gütersloh (Kreis),2020-08-12T03:30:00+02:00,2704,20,2617
Hagen,2020-08-12T03:30:00+02:00,558,13,476
Hamm,2020-08-12T03:30:00+02:00,627,36,559
Heinsberg (Kreis),2020-08-12T03:30:00+02:00,2005,87,1872
Herford (Kreis),2020-08-12T03:30:00+02:00,487,8,418
Herne,2020-08-12T03:30:00+02:00,363,5,299
Hochsauerlandkreis,2020-08-12T03:30:00+02:00,758,18,683
Höxter (Kreis),2020-08-12T03:30:00+02:00,386,18,358
Kleve (Kreis),2020-08-12T03:30:00+02:00,972,37,808
Köln,2020-08-12T03:30:00+02:00,3166,110,2863
Krefeld,2020-08-12T03:30:00+02:00,762,24,682
Leverkusen,2020-08-12T03:30:00+02:00,334,5,283
Lippe (Kreis),2020-08-12T03:30:00+02:00,835,30,753
Märkischer Kreis,2020-08-12T03:30:00+02:00,751,32,642
Mettmann (Kreis),2020-08-12T03:30:00+02:00,1526,83,1323
Minden-Lübbecke (Kreis),2020-08-12T03:30:00+02:00,629,13,488
Mönchengladbach,2020-08-12T03:30:00+02:00,879,47,739
Mülheim / Ruhr,2020-08-12T03:30:00+02:00,372,14,335
Münster,2020-08-12T03:30:00+02:00,852,13,739
Oberbergischer Kreis,2020-08-12T03:30:00+02:00,554,18,499
Oberhausen,2020-08-12T03:30:00+02:00,440,12,363
Olpe (Kreis),2020-08-12T03:30:00+02:00,692,56,622
Paderborn (Kreis),2020-08-12T03:30:00+02:00,782,34,716
Recklinghausen (Kreis),2020-08-12T03:30:00+02:00,1623,43,1464
Remscheid,2020-08-12T03:30:00+02:00,300,18,245
Rhein-Erft-Kreis,2020-08-12T03:30:00+02:00,1276,76,1114
Rheinisch-Bergischer Kreis,2020-08-12T03:30:00+02:00,562,22,488
Rhein-Kreis Neuss,2020-08-12T03:30:00+02:00,977,21,892
Rhein-Sieg-Kreis,2020-08-12T03:30:00+02:00,1653,52,1473
Siegen-Wittgenstein (Kreis),2020-08-12T03:30:00+02:00,437,8,347
Soest (Kreis),2020-08-12T03:30:00+02:00,465,8,402
Solingen,2020-08-12T03:30:00+02:00,419,12,351
Steinfurt (Kreis),2020-08-12T03:30:00+02:00,1495,86,1319
Unna (Kreis),2020-08-12T03:30:00+02:00,1029,39,815
Viersen (Kreis),2020-08-12T03:30:00+02:00,838,37,741
Warendorf (Kreis),2020-08-12T03:30:00+02:00,910,20,844
Wesel (Kreis),2020-08-12T03:30:00+02:00,1057,28,864
Wuppertal,2020-08-12T03:30:00+02:00,1200,86,1026
