Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2020-12-21T23:59:00+01:00,12471,120,9467
Duisburg,5112,2020-12-21T23:59:00+01:00,14267,296,11754
Essen,5113,2020-12-21T23:59:00+01:00,11650,173,8192
Krefeld,5114,2020-12-21T23:59:00+01:00,4755,48,3467
Mönchengladbach,5116,2020-12-21T23:59:00+01:00,5152,102,4089
Mülheim / Ruhr,5117,2020-12-21T23:59:00+01:00,3872,83,3205
Oberhausen,5119,2020-12-21T23:59:00+01:00,4786,83,3649
Remscheid,5120,2020-12-21T23:59:00+01:00,2708,78,2237
Solingen,5122,2020-12-21T23:59:00+01:00,4535,80,3698
Wuppertal,5124,2020-12-21T23:59:00+01:00,8849,184,7041
Kleve (Kreis),5154,2020-12-21T23:59:00+01:00,4419,78,3095
Mettmann (Kreis),5158,2020-12-21T23:59:00+01:00,9737,223,7700
Rhein-Kreis Neuss,5162,2020-12-21T23:59:00+01:00,7261,90,5106
Viersen (Kreis),5166,2020-12-21T23:59:00+01:00,5189,78,3146
Wesel (Kreis),5170,2020-12-21T23:59:00+01:00,7857,63,6284
Bonn,5314,2020-12-21T23:59:00+01:00,6356,59,5082
Köln,5315,2020-12-21T23:59:00+01:00,24054,307,17850
Leverkusen,5316,2020-12-21T23:59:00+01:00,3260,29,2665
Aachen & Städteregion Aachen,5334,2020-12-21T23:59:00+01:00,13093,245,11342
Düren (Kreis),5358,2020-12-21T23:59:00+01:00,6563,129,5417
Rhein-Erft-Kreis,5362,2020-12-21T23:59:00+01:00,8284,158,7169
Euskirchen (Kreis),5366,2020-12-21T23:59:00+01:00,3381,73,2700
Heinsberg (Kreis),5370,2020-12-21T23:59:00+01:00,5766,154,4750
Oberbergischer Kreis,5374,2020-12-21T23:59:00+01:00,5141,78,3962
Rheinisch-Bergischer Kreis,5378,2020-12-21T23:59:00+01:00,4852,42,3976
Rhein-Sieg-Kreis,5382,2020-12-21T23:59:00+01:00,10698,161,7145
Bottrop,5512,2020-12-21T23:59:00+01:00,2484,19,2067
Gelsenkirchen,5513,2020-12-21T23:59:00+01:00,6773,71,5304
Münster,5515,2020-12-21T23:59:00+01:00,3830,41,3253
Borken (Kreis),5554,2020-12-21T23:59:00+01:00,6209,108,5074
Coesfeld (Kreis),5558,2020-12-21T23:59:00+01:00,2698,28,2267
Recklinghausen (Kreis),5562,2020-12-21T23:59:00+01:00,14495,208,11368
Steinfurt (Kreis),5566,2020-12-21T23:59:00+01:00,6637,140,5600
Warendorf (Kreis),5570,2020-12-21T23:59:00+01:00,5240,71,4136
Bielefeld,5711,2020-12-21T23:59:00+01:00,6510,73,3994
Gütersloh (Kreis),5754,2020-12-21T23:59:00+01:00,9611,96,7981
Herford (Kreis),5758,2020-12-21T23:59:00+01:00,4685,49,3346
Höxter (Kreis),5762,2020-12-21T23:59:00+01:00,2004,30,1644
Lippe (Kreis),5766,2020-12-21T23:59:00+01:00,7751,118,6415
Minden-Lübbecke (Kreis),5770,2020-12-21T23:59:00+01:00,6381,67,5009
Paderborn (Kreis),5774,2020-12-21T23:59:00+01:00,4017,80,3242
Bochum,5911,2020-12-21T23:59:00+01:00,7181,61,4748
Dortmund,5913,2020-12-21T23:59:00+01:00,12614,129,10283
Hagen,5914,2020-12-21T23:59:00+01:00,4968,89,3476
Hamm,5915,2020-12-21T23:59:00+01:00,4543,81,3946
Herne,5916,2020-12-21T23:59:00+01:00,4299,55,3529
Ennepe-Ruhr-Kreis,5954,2020-12-21T23:59:00+01:00,5658,104,4402
Hochsauerlandkreis,5958,2020-12-21T23:59:00+01:00,3766,62,3355
Märkischer Kreis,5962,2020-12-21T23:59:00+01:00,7175,99,4651
Olpe (Kreis),5966,2020-12-21T23:59:00+01:00,2466,73,1997
Siegen-Wittgenstein (Kreis),5970,2020-12-21T23:59:00+01:00,4326,43,3636
Soest (Kreis),5974,2020-12-21T23:59:00+01:00,3061,46,2428
Unna (Kreis),5978,2020-12-21T23:59:00+01:00,8945,169,7502
