Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-09-03T03:30:00+02:00,2366,103,2216
Bielefeld,2020-09-03T03:30:00+02:00,752,7,691
Bochum,2020-09-03T03:30:00+02:00,1062,27,964
Bonn,2020-09-03T03:30:00+02:00,1031,9,984
Borken (Kreis),2020-09-03T03:30:00+02:00,1267,38,1185
Bottrop,2020-09-03T03:30:00+02:00,308,7,289
Coesfeld (Kreis),2020-09-03T03:30:00+02:00,913,25,883
Dortmund,2020-09-03T03:30:00+02:00,1665,20,1499
Duisburg,2020-09-03T03:30:00+02:00,2463,69,2278
Düren (Kreis),2020-09-03T03:30:00+02:00,888,40,807
Düsseldorf,2020-09-03T03:30:00+02:00,2699,47,2548
Ennepe-Ruhr-Kreis,2020-09-03T03:30:00+02:00,748,15,688
Essen,2020-09-03T03:30:00+02:00,1628,46,1488
Euskirchen (Kreis),2020-09-03T03:30:00+02:00,706,27,648
Gelsenkirchen,2020-09-03T03:30:00+02:00,834,20,748
Gütersloh (Kreis),2020-09-03T03:30:00+02:00,2859,20,2793
Hagen,2020-09-03T03:30:00+02:00,669,14,610
Hamm,2020-09-03T03:30:00+02:00,705,37,646
Heinsberg (Kreis),2020-09-03T03:30:00+02:00,2079,90,1930
Herford (Kreis),2020-09-03T03:30:00+02:00,554,8,535
Herne,2020-09-03T03:30:00+02:00,449,6,422
Hochsauerlandkreis,2020-09-03T03:30:00+02:00,826,18,778
Höxter (Kreis),2020-09-03T03:30:00+02:00,410,18,377
Kleve (Kreis),2020-09-03T03:30:00+02:00,1045,37,990
Köln,2020-09-03T03:30:00+02:00,3735,113,3371
Krefeld,2020-09-03T03:30:00+02:00,845,24,754
Leverkusen,2020-09-03T03:30:00+02:00,427,7,349
Lippe (Kreis),2020-09-03T03:30:00+02:00,899,31,829
Märkischer Kreis,2020-09-03T03:30:00+02:00,939,32,811
Mettmann (Kreis),2020-09-03T03:30:00+02:00,1729,83,1596
Minden-Lübbecke (Kreis),2020-09-03T03:30:00+02:00,735,13,707
Mönchengladbach,2020-09-03T03:30:00+02:00,983,50,870
Mülheim / Ruhr,2020-09-03T03:30:00+02:00,473,14,429
Münster,2020-09-03T03:30:00+02:00,937,13,882
Oberbergischer Kreis,2020-09-03T03:30:00+02:00,629,18,576
Oberhausen,2020-09-03T03:30:00+02:00,519,13,464
Olpe (Kreis),2020-09-03T03:30:00+02:00,753,56,680
Paderborn (Kreis),2020-09-03T03:30:00+02:00,836,34,756
Recklinghausen (Kreis),2020-09-03T03:30:00+02:00,1866,44,1719
Remscheid,2020-09-03T03:30:00+02:00,358,18,302
Rhein-Erft-Kreis,2020-09-03T03:30:00+02:00,1501,78,1274
Rheinisch-Bergischer Kreis,2020-09-03T03:30:00+02:00,632,22,578
Rhein-Kreis Neuss,2020-09-03T03:30:00+02:00,1163,25,1064
Rhein-Sieg-Kreis,2020-09-03T03:30:00+02:00,1866,53,1733
Siegen-Wittgenstein (Kreis),2020-09-03T03:30:00+02:00,534,8,473
Soest (Kreis),2020-09-03T03:30:00+02:00,492,8,470
Solingen,2020-09-03T03:30:00+02:00,483,13,421
Steinfurt (Kreis),2020-09-03T03:30:00+02:00,1586,88,1467
Unna (Kreis),2020-09-03T03:30:00+02:00,1171,42,1013
Viersen (Kreis),2020-09-03T03:30:00+02:00,924,37,832
Warendorf (Kreis),2020-09-03T03:30:00+02:00,952,20,910
Wesel (Kreis),2020-09-03T03:30:00+02:00,1203,28,1070
Wuppertal,2020-09-03T03:30:00+02:00,1430,86,1275
