Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-06-06T03:30:00+02:00,1977,94,1859
Bielefeld,2020-06-06T03:30:00+02:00,411,5,397
Bochum,2020-06-06T03:30:00+02:00,553,18,476
Bonn,2020-06-06T03:30:00+02:00,740,8,708
Borken (Kreis),2020-06-06T03:30:00+02:00,1104,38,972
Bottrop,2020-06-06T03:30:00+02:00,203,7,189
Coesfeld (Kreis),2020-06-06T03:30:00+02:00,861,24,827
Dortmund,2020-06-06T03:30:00+02:00,768,6,723
Duisburg,2020-06-06T03:30:00+02:00,1213,56,994
Düren (Kreis),2020-06-06T03:30:00+02:00,600,39,548
Düsseldorf,2020-06-06T03:30:00+02:00,1478,33,1285
Ennepe-Ruhr-Kreis,2020-06-06T03:30:00+02:00,442,14,406
Essen,2020-06-06T03:30:00+02:00,873,41,754
Euskirchen (Kreis),2020-06-06T03:30:00+02:00,469,21,408
Gelsenkirchen,2020-06-06T03:30:00+02:00,430,14,360
Gütersloh (Kreis),2020-06-06T03:30:00+02:00,683,20,616
Hagen,2020-06-06T03:30:00+02:00,330,13,315
Hamm,2020-06-06T03:30:00+02:00,474,36,429
Heinsberg (Kreis),2020-06-06T03:30:00+02:00,1892,70,1757
Herford (Kreis),2020-06-06T03:30:00+02:00,331,7,323
Herne,2020-06-06T03:30:00+02:00,201,2,183
Hochsauerlandkreis,2020-06-06T03:30:00+02:00,609,17,588
Höxter (Kreis),2020-06-06T03:30:00+02:00,360,17,325
Kleve (Kreis),2020-06-06T03:30:00+02:00,731,36,611
Köln,2020-06-06T03:30:00+02:00,2506,99,2352
Krefeld,2020-06-06T03:30:00+02:00,638,22,592
Leverkusen,2020-06-06T03:30:00+02:00,242,5,224
Lippe (Kreis),2020-06-06T03:30:00+02:00,744,29,708
Märkischer Kreis,2020-06-06T03:30:00+02:00,601,30,553
Mettmann (Kreis),2020-06-06T03:30:00+02:00,965,79,846
Minden-Lübbecke (Kreis),2020-06-06T03:30:00+02:00,493,11,458
Mönchengladbach,2020-06-06T03:30:00+02:00,632,40,518
Mülheim / Ruhr,2020-06-06T03:30:00+02:00,216,11,185
Münster,2020-06-06T03:30:00+02:00,726,13,687
Oberbergischer Kreis,2020-06-06T03:30:00+02:00,490,18,459
Oberhausen,2020-06-06T03:30:00+02:00,265,10,247
Olpe (Kreis),2020-06-06T03:30:00+02:00,636,56,568
Paderborn (Kreis),2020-06-06T03:30:00+02:00,659,33,578
Recklinghausen (Kreis),2020-06-06T03:30:00+02:00,1295,39,1212
Remscheid,2020-06-06T03:30:00+02:00,240,17,219
Rhein-Erft-Kreis,2020-06-06T03:30:00+02:00,1098,76,998
Rheinisch-Bergischer Kreis,2020-06-06T03:30:00+02:00,469,21,430
Rhein-Kreis Neuss,2020-06-06T03:30:00+02:00,705,20,671
Rhein-Sieg-Kreis,2020-06-06T03:30:00+02:00,1441,48,1342
Siegen-Wittgenstein (Kreis),2020-06-06T03:30:00+02:00,314,8,298
Soest (Kreis),2020-06-06T03:30:00+02:00,364,8,352
Solingen,2020-06-06T03:30:00+02:00,254,8,232
Steinfurt (Kreis),2020-06-06T03:30:00+02:00,1335,82,1227
Unna (Kreis),2020-06-06T03:30:00+02:00,676,37,588
Viersen (Kreis),2020-06-06T03:30:00+02:00,711,36,644
Warendorf (Kreis),2020-06-06T03:30:00+02:00,497,20,463
Wesel (Kreis),2020-06-06T03:30:00+02:00,634,26,550
Wuppertal,2020-06-06T03:30:00+02:00,942,84,794
