Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-03-31T23:59:00+02:00,19157,316,17871
Duisburg,5112,2021-03-31T23:59:00+02:00,22174,543,20192
Essen,5113,2021-03-31T23:59:00+02:00,20415,496,17960
Krefeld,5114,2021-03-31T23:59:00+02:00,8431,140,7227
Mönchengladbach,5116,2021-03-31T23:59:00+02:00,8366,208,7351
Mülheim / Ruhr,5117,2021-03-31T23:59:00+02:00,6350,201,5774
Oberhausen,5119,2021-03-31T23:59:00+02:00,8554,304,7720
Remscheid,5120,2021-03-31T23:59:00+02:00,4417,138,3678
Solingen,5122,2021-03-31T23:59:00+02:00,7221,157,6648
Wuppertal,5124,2021-03-31T23:59:00+02:00,14990,400,13508
Kleve (Kreis),5154,2021-03-31T23:59:00+02:00,8362,154,6844
Mettmann (Kreis),5158,2021-03-31T23:59:00+02:00,17728,636,15976
Rhein-Kreis Neuss,5162,2021-03-31T23:59:00+02:00,13252,287,12089
Viersen (Kreis),5166,2021-03-31T23:59:00+02:00,9079,261,7876
Wesel (Kreis),5170,2021-03-31T23:59:00+02:00,13506,239,12368
Bonn,5314,2021-03-31T23:59:00+02:00,10598,211,9701
Köln,5315,2021-03-31T23:59:00+02:00,39036,578,33772
Leverkusen,5316,2021-03-31T23:59:00+02:00,5480,81,5108
Aachen & Städteregion Aachen,5334,2021-03-31T23:59:00+02:00,20242,494,18986
Düren (Kreis),5358,2021-03-31T23:59:00+02:00,10845,242,9915
Rhein-Erft-Kreis,5362,2021-03-31T23:59:00+02:00,14378,341,13120
Euskirchen (Kreis),5366,2021-03-31T23:59:00+02:00,5766,205,5273
Heinsberg (Kreis),5370,2021-03-31T23:59:00+02:00,9176,334,8212
Oberbergischer Kreis,5374,2021-03-31T23:59:00+02:00,10225,180,9321
Rheinisch-Bergischer Kreis,5378,2021-03-31T23:59:00+02:00,8424,119,7897
Rhein-Sieg-Kreis,5382,2021-03-31T23:59:00+02:00,17588,425,15697
Bottrop,5512,2021-03-31T23:59:00+02:00,4344,96,3999
Gelsenkirchen,5513,2021-03-31T23:59:00+02:00,11640,359,10499
Münster,5515,2021-03-31T23:59:00+02:00,6347,103,5895
Borken (Kreis),5554,2021-03-31T23:59:00+02:00,10823,212,9701
Coesfeld (Kreis),5558,2021-03-31T23:59:00+02:00,4392,80,3988
Recklinghausen (Kreis),5562,2021-03-31T23:59:00+02:00,24833,760,22552
Steinfurt (Kreis),5566,2021-03-31T23:59:00+02:00,12288,282,11164
Warendorf (Kreis),5570,2021-03-31T23:59:00+02:00,9191,207,8591
Bielefeld,5711,2021-03-31T23:59:00+02:00,11114,294,9869
Gütersloh (Kreis),5754,2021-03-31T23:59:00+02:00,15006,279,13977
Herford (Kreis),5758,2021-03-31T23:59:00+02:00,8592,149,7526
Höxter (Kreis),5762,2021-03-31T23:59:00+02:00,4204,135,3911
Lippe (Kreis),5766,2021-03-31T23:59:00+02:00,13407,339,12037
Minden-Lübbecke (Kreis),5770,2021-03-31T23:59:00+02:00,11983,240,10789
Paderborn (Kreis),5774,2021-03-31T23:59:00+02:00,7318,144,6837
Bochum,5911,2021-03-31T23:59:00+02:00,12153,188,10669
Dortmund,5913,2021-03-31T23:59:00+02:00,20897,322,19316
Hagen,5914,2021-03-31T23:59:00+02:00,8906,262,7767
Hamm,5915,2021-03-31T23:59:00+02:00,7605,168,7133
Herne,5916,2021-03-31T23:59:00+02:00,7329,228,6437
Ennepe-Ruhr-Kreis,5954,2021-03-31T23:59:00+02:00,10524,308,9493
Hochsauerlandkreis,5958,2021-03-31T23:59:00+02:00,7111,167,6491
Märkischer Kreis,5962,2021-03-31T23:59:00+02:00,15255,311,11876
Olpe (Kreis),5966,2021-03-31T23:59:00+02:00,4287,139,3942
Siegen-Wittgenstein (Kreis),5970,2021-03-31T23:59:00+02:00,8686,140,7622
Soest (Kreis),5974,2021-03-31T23:59:00+02:00,6570,163,5952
Unna (Kreis),5978,2021-03-31T23:59:00+02:00,14287,439,13172
