Area,AreaID,Date,EConfirmed,EDeaths,Recovered
Düsseldorf,5111,2021-04-08T23:59:00+02:00,19855,328,18536
Duisburg,5112,2021-04-08T23:59:00+02:00,23119,558,20964
Essen,5113,2021-04-08T23:59:00+02:00,21162,512,18778
Krefeld,5114,2021-04-08T23:59:00+02:00,8817,144,7434
Mönchengladbach,5116,2021-04-08T23:59:00+02:00,8655,208,7472
Mülheim / Ruhr,5117,2021-04-08T23:59:00+02:00,6648,203,6064
Oberhausen,5119,2021-04-08T23:59:00+02:00,8936,308,8132
Remscheid,5120,2021-04-08T23:59:00+02:00,4656,140,3794
Solingen,5122,2021-04-08T23:59:00+02:00,7546,160,6912
Wuppertal,5124,2021-04-08T23:59:00+02:00,15662,414,14160
Kleve (Kreis),5154,2021-04-08T23:59:00+02:00,8672,157,7252
Mettmann (Kreis),5158,2021-04-08T23:59:00+02:00,18479,646,16617
Rhein-Kreis Neuss,5162,2021-04-08T23:59:00+02:00,13762,293,12577
Viersen (Kreis),5166,2021-04-08T23:59:00+02:00,9491,265,8090
Wesel (Kreis),5170,2021-04-08T23:59:00+02:00,13973,242,13032
Bonn,5314,2021-04-08T23:59:00+02:00,11061,212,10050
Köln,5315,2021-04-08T23:59:00+02:00,40876,591,34892
Leverkusen,5316,2021-04-08T23:59:00+02:00,5657,82,5307
Aachen & Städteregion Aachen,5334,2021-04-08T23:59:00+02:00,21165,504,19671
Düren (Kreis),5358,2021-04-08T23:59:00+02:00,11265,250,10396
Rhein-Erft-Kreis,5362,2021-04-08T23:59:00+02:00,15182,345,13855
Euskirchen (Kreis),5366,2021-04-08T23:59:00+02:00,6157,213,5555
Heinsberg (Kreis),5370,2021-04-08T23:59:00+02:00,9483,347,8283
Oberbergischer Kreis,5374,2021-04-08T23:59:00+02:00,10806,184,9867
Rheinisch-Bergischer Kreis,5378,2021-04-08T23:59:00+02:00,8726,119,8237
Rhein-Sieg-Kreis,5382,2021-04-08T23:59:00+02:00,18607,435,16954
Bottrop,5512,2021-04-08T23:59:00+02:00,4459,97,4133
Gelsenkirchen,5513,2021-04-08T23:59:00+02:00,12088,361,10967
Münster,5515,2021-04-08T23:59:00+02:00,6596,106,6161
Borken (Kreis),5554,2021-04-08T23:59:00+02:00,11279,216,10331
Coesfeld (Kreis),5558,2021-04-08T23:59:00+02:00,4611,80,4149
Recklinghausen (Kreis),5562,2021-04-08T23:59:00+02:00,25753,775,23350
Steinfurt (Kreis),5566,2021-04-08T23:59:00+02:00,12887,287,11864
Warendorf (Kreis),5570,2021-04-08T23:59:00+02:00,9477,209,8805
Bielefeld,5711,2021-04-08T23:59:00+02:00,11568,295,10044
Gütersloh (Kreis),5754,2021-04-08T23:59:00+02:00,15513,281,14480
Herford (Kreis),5758,2021-04-08T23:59:00+02:00,8952,153,7720
Höxter (Kreis),5762,2021-04-08T23:59:00+02:00,4283,136,4000
Lippe (Kreis),5766,2021-04-08T23:59:00+02:00,14016,351,12865
Minden-Lübbecke (Kreis),5770,2021-04-08T23:59:00+02:00,12409,243,11475
Paderborn (Kreis),5774,2021-04-08T23:59:00+02:00,7584,144,7099
Bochum,5911,2021-04-08T23:59:00+02:00,12659,189,10953
Dortmund,5913,2021-04-08T23:59:00+02:00,21650,327,20187
Hagen,5914,2021-04-08T23:59:00+02:00,9263,266,7976
Hamm,5915,2021-04-08T23:59:00+02:00,7796,172,7337
Herne,5916,2021-04-08T23:59:00+02:00,7622,231,6776
Ennepe-Ruhr-Kreis,5954,2021-04-08T23:59:00+02:00,10896,314,9988
Hochsauerlandkreis,5958,2021-04-08T23:59:00+02:00,7466,174,6859
Märkischer Kreis,5962,2021-04-08T23:59:00+02:00,16164,327,12511
Olpe (Kreis),5966,2021-04-08T23:59:00+02:00,4430,140,4097
Siegen-Wittgenstein (Kreis),5970,2021-04-08T23:59:00+02:00,9296,151,8281
Soest (Kreis),5974,2021-04-08T23:59:00+02:00,6823,168,6296
Unna (Kreis),5978,2021-04-08T23:59:00+02:00,14705,441,13618
