Area,Date,EConfirmed,EDeaths,Recovered
Aachen & Städteregion Aachen,2020-04-26T03:30:00+02:00,1829,77,1412
Bielefeld,2020-04-26T03:30:00+02:00,360,3,246
Bochum,2020-04-26T03:30:00+02:00,420,15,334
Bonn,2020-04-26T03:30:00+02:00,615,6,438
Borken (Kreis),2020-04-26T03:30:00+02:00,876,34,669
Bottrop,2020-04-26T03:30:00+02:00,142,6,71
Coesfeld (Kreis),2020-04-26T03:30:00+02:00,490,21,399
Dortmund,2020-04-26T03:30:00+02:00,642,6,527
Duisburg,2020-04-26T03:30:00+02:00,792,15,536
Düren (Kreis),2020-04-26T03:30:00+02:00,539,27,382
Düsseldorf,2020-04-26T03:30:00+02:00,966,22,722
Ennepe-Ruhr-Kreis,2020-04-26T03:30:00+02:00,373,9,298
Essen,2020-04-26T03:30:00+02:00,710,30,516
Euskirchen (Kreis),2020-04-26T03:30:00+02:00,339,12,193
Gelsenkirchen,2020-04-26T03:30:00+02:00,284,8,207
Gütersloh (Kreis),2020-04-26T03:30:00+02:00,587,17,
Hagen,2020-04-26T03:30:00+02:00,233,6,143
Hamm,2020-04-26T03:30:00+02:00,424,28,
Heinsberg (Kreis),2020-04-26T03:30:00+02:00,1732,60,1407
Herford (Kreis),2020-04-26T03:30:00+02:00,317,5,219
Herne,2020-04-26T03:30:00+02:00,153,1,96
Hochsauerlandkreis,2020-04-26T03:30:00+02:00,565,14,374
Höxter (Kreis),2020-04-26T03:30:00+02:00,277,5,175
Kleve (Kreis),2020-04-26T03:30:00+02:00,551,21,323
Köln,2020-04-26T03:30:00+02:00,2235,72,1922
Krefeld,2020-04-26T03:30:00+02:00,456,16,307
Leverkusen,2020-04-26T03:30:00+02:00,191,3,151
Lippe (Kreis),2020-04-26T03:30:00+02:00,687,27,421
Märkischer Kreis,2020-04-26T03:30:00+02:00,517,19,302
Mettmann (Kreis),2020-04-26T03:30:00+02:00,805,52,512
Minden-Lübbecke (Kreis),2020-04-26T03:30:00+02:00,413,7,308
Mönchengladbach,2020-04-26T03:30:00+02:00,465,30,305
Mülheim / Ruhr,2020-04-26T03:30:00+02:00,163,4,113
Münster,2020-04-26T03:30:00+02:00,626,13,557
Oberbergischer Kreis,2020-04-26T03:30:00+02:00,444,12,317
Oberhausen,2020-04-26T03:30:00+02:00,174,1,137
Olpe (Kreis),2020-04-26T03:30:00+02:00,536,28,364
Paderborn (Kreis),2020-04-26T03:30:00+02:00,567,26,302
Recklinghausen (Kreis),2020-04-26T03:30:00+02:00,997,16,661
Remscheid,2020-04-26T03:30:00+02:00,210,12,167
Rhein-Erft-Kreis,2020-04-26T03:30:00+02:00,940,55,511
Rheinisch-Bergischer Kreis,2020-04-26T03:30:00+02:00,406,14,301
Rhein-Kreis Neuss,2020-04-26T03:30:00+02:00,573,18,476
Rhein-Sieg-Kreis,2020-04-26T03:30:00+02:00,1121,26,831
Siegen-Wittgenstein (Kreis),2020-04-26T03:30:00+02:00,262,8,
Soest (Kreis),2020-04-26T03:30:00+02:00,336,4,277
Solingen,2020-04-26T03:30:00+02:00,223,5,165
Steinfurt (Kreis),2020-04-26T03:30:00+02:00,1204,57,778
Unna (Kreis),2020-04-26T03:30:00+02:00,585,23,315
Viersen (Kreis),2020-04-26T03:30:00+02:00,598,26,341
Warendorf (Kreis),2020-04-26T03:30:00+02:00,449,10,347
Wesel (Kreis),2020-04-26T03:30:00+02:00,490,19,329
Wuppertal,2020-04-26T03:30:00+02:00,768,45,379
