Kommune,Timestamp,Confirmed
Altomünster,2021-10-14T21:14:52+02:00,479
Bergkirchen,2021-10-14T21:14:52+02:00,440
Dachau,2021-10-14T21:14:52+02:00,3137
Erdweg,2021-10-14T21:14:52+02:00,399
Haimhausen,2021-10-14T21:14:52+02:00,279
Hebertshausen,2021-10-14T21:14:52+02:00,246
Hilgertshausen-Tandern,2021-10-14T21:14:52+02:00,181
Karlsfeld,2021-10-14T21:14:52+02:00,1737
Markt Indersdorf,2021-10-14T21:14:52+02:00,667
Odelzhausen,2021-10-14T21:14:52+02:00,336
Petershausen,2021-10-14T21:14:52+02:00,393
Pfaffenhofen a.d. Glonn,2021-10-14T21:14:52+02:00,112
Röhrmoos,2021-10-14T21:14:52+02:00,470
Schwabhausen,2021-10-14T21:14:52+02:00,380
Sulzemoos,2021-10-14T21:14:52+02:00,151
Vierkirchen,2021-10-14T21:14:52+02:00,283
Weichs,2021-10-14T21:14:52+02:00,232
