Kommune,Timestamp,Confirmed
Altomünster,2021-09-09T21:14:41+02:00,436
Bergkirchen,2021-09-09T21:14:41+02:00,426
Dachau,2021-09-09T21:14:41+02:00,2853
Erdweg,2021-09-09T21:14:41+02:00,351
Haimhausen,2021-09-09T21:14:41+02:00,249
Hebertshausen,2021-09-09T21:14:41+02:00,235
Hilgertshausen-Tandern,2021-09-09T21:14:41+02:00,161
Karlsfeld,2021-09-09T21:14:41+02:00,1605
Markt Indersdorf,2021-09-09T21:14:41+02:00,636
Odelzhausen,2021-09-09T21:14:41+02:00,272
Petershausen,2021-09-09T21:14:41+02:00,299
Pfaffenhofen a.d. Glonn,2021-09-09T21:14:41+02:00,103
Röhrmoos,2021-09-09T21:14:41+02:00,437
Schwabhausen,2021-09-09T21:14:41+02:00,361
Sulzemoos,2021-09-09T21:14:41+02:00,138
Vierkirchen,2021-09-09T21:14:41+02:00,267
Weichs,2021-09-09T21:14:41+02:00,224
