Kommune,Timestamp,Confirmed,Recovered
Altomünster,2021-02-17T17:13:43+01:00,281,273
Bergkirchen,2021-02-17T17:13:43+01:00,247,233
Dachau,2021-02-17T17:13:43+01:00,1808,1789
Erdweg,2021-02-17T17:13:43+01:00,200,187
Haimhausen,2021-02-17T17:13:43+01:00,171,168
Hebertshausen,2021-02-17T17:13:43+01:00,125,123
Hilgertshausen-Tandern,2021-02-17T17:13:43+01:00,90,87
Karlsfeld,2021-02-17T17:13:43+01:00,1094,1036
Markt Indersdorf,2021-02-17T17:13:43+01:00,358,339
Odelzhausen,2021-02-17T17:13:43+01:00,162,142
Petershausen,2021-02-17T17:13:43+01:00,136,130
Pfaffenhofen a.d. Glonn,2021-02-17T17:13:43+01:00,73,66
Röhrmoos,2021-02-17T17:13:43+01:00,326,307
Schwabhausen,2021-02-17T17:13:43+01:00,210,208
Sulzemoos,2021-02-17T17:13:43+01:00,95,94
Vierkirchen,2021-02-17T17:13:43+01:00,143,142
Weichs,2021-02-17T17:13:43+01:00,159,117
