Kommune,Timestamp,Confirmed
Altomünster,2021-11-30T10:12:54+01:00,639
Bergkirchen,2021-11-30T10:12:54+01:00,616
Dachau,2021-11-30T10:12:54+01:00,4395
Erdweg,2021-11-30T10:12:54+01:00,507
Haimhausen,2021-11-30T10:12:54+01:00,404
Hebertshausen,2021-11-30T10:12:54+01:00,397
Hilgertshausen-Tandern,2021-11-30T10:12:54+01:00,263
Karlsfeld,2021-11-30T10:12:54+01:00,2295
Markt Indersdorf,2021-11-30T10:12:54+01:00,929
Odelzhausen,2021-11-30T10:12:54+01:00,457
Petershausen,2021-11-30T10:12:54+01:00,502
Pfaffenhofen a.d. Glonn,2021-11-30T10:12:54+01:00,158
Röhrmoos,2021-11-30T10:12:54+01:00,625
Schwabhausen,2021-11-30T10:12:54+01:00,556
Sulzemoos,2021-11-30T10:12:54+01:00,232
Vierkirchen,2021-11-30T10:12:54+01:00,385
Weichs,2021-11-30T10:12:54+01:00,342
