Kommune,Timestamp,Confirmed
Altomünster,2021-04-28T12:14:38+02:00,387
Bergkirchen,2021-04-28T12:14:38+02:00,343
Dachau,2021-04-28T12:14:38+02:00,2386
Erdweg,2021-04-28T12:14:38+02:00,295
Haimhausen,2021-04-28T12:14:38+02:00,215
Hebertshausen,2021-04-28T12:14:38+02:00,204
Hilgertshausen-Tandern,2021-04-28T12:14:38+02:00,142
Karlsfeld,2021-04-28T12:14:38+02:00,1332
Markt Indersdorf,2021-04-28T12:14:38+02:00,555
Odelzhausen,2021-04-28T12:14:38+02:00,236
Petershausen,2021-04-28T12:14:38+02:00,239
Pfaffenhofen a.d. Glonn,2021-04-28T12:14:38+02:00,86
Röhrmoos,2021-04-28T12:14:38+02:00,396
Schwabhausen,2021-04-28T12:14:38+02:00,285
Sulzemoos,2021-04-28T12:14:38+02:00,117
Vierkirchen,2021-04-28T12:14:38+02:00,223
Weichs,2021-04-28T12:14:38+02:00,195
