Kommune,Timestamp,Confirmed
Altomünster,2022-01-27T13:11:51+01:00,914
Bergkirchen,2022-01-27T13:11:51+01:00,1053
Dachau,2022-01-27T13:11:51+01:00,7217
Erdweg,2022-01-27T13:11:51+01:00,766
Haimhausen,2022-01-27T13:11:51+01:00,725
Hebertshausen,2022-01-27T13:11:51+01:00,665
Hilgertshausen-Tandern,2022-01-27T13:11:51+01:00,351
Karlsfeld,2022-01-27T13:11:51+01:00,3790
Markt Indersdorf,2022-01-27T13:11:51+01:00,1459
Odelzhausen,2022-01-27T13:11:51+01:00,716
Petershausen,2022-01-27T13:11:51+01:00,785
Pfaffenhofen a.d. Glonn,2022-01-27T13:11:51+01:00,293
Röhrmoos,2022-01-27T13:11:51+01:00,906
Schwabhausen,2022-01-27T13:11:51+01:00,895
Sulzemoos,2022-01-27T13:11:51+01:00,364
Vierkirchen,2022-01-27T13:11:51+01:00,551
Weichs,2022-01-27T13:11:51+01:00,579
