Kommune,Timestamp,Confirmed
Altomünster,2021-07-01T21:13:35+02:00,412
Bergkirchen,2021-07-01T21:13:35+02:00,377
Dachau,2021-07-01T21:13:35+02:00,2561
Erdweg,2021-07-01T21:13:35+02:00,323
Haimhausen,2021-07-01T21:13:35+02:00,231
Hebertshausen,2021-07-01T21:13:35+02:00,223
Hilgertshausen-Tandern,2021-07-01T21:13:35+02:00,152
Karlsfeld,2021-07-01T21:13:35+02:00,1467
Markt Indersdorf,2021-07-01T21:13:35+02:00,586
Odelzhausen,2021-07-01T21:13:35+02:00,252
Petershausen,2021-07-01T21:13:35+02:00,269
Pfaffenhofen a.d. Glonn,2021-07-01T21:13:35+02:00,96
Röhrmoos,2021-07-01T21:13:35+02:00,416
Schwabhausen,2021-07-01T21:13:35+02:00,306
Sulzemoos,2021-07-01T21:13:35+02:00,131
Vierkirchen,2021-07-01T21:13:35+02:00,238
Weichs,2021-07-01T21:13:35+02:00,200
