Kommune,Timestamp,Confirmed
Altomünster,2021-08-02T21:15:04+02:00,412
Bergkirchen,2021-08-02T21:15:04+02:00,379
Dachau,2021-08-02T21:15:04+02:00,2598
Erdweg,2021-08-02T21:15:04+02:00,326
Haimhausen,2021-08-02T21:15:04+02:00,231
Hebertshausen,2021-08-02T21:15:04+02:00,224
Hilgertshausen-Tandern,2021-08-02T21:15:04+02:00,152
Karlsfeld,2021-08-02T21:15:04+02:00,1479
Markt Indersdorf,2021-08-02T21:15:04+02:00,593
Odelzhausen,2021-08-02T21:15:04+02:00,253
Petershausen,2021-08-02T21:15:04+02:00,271
Pfaffenhofen a.d. Glonn,2021-08-02T21:15:04+02:00,97
Röhrmoos,2021-08-02T21:15:04+02:00,424
Schwabhausen,2021-08-02T21:15:04+02:00,313
Sulzemoos,2021-08-02T21:15:04+02:00,134
Vierkirchen,2021-08-02T21:15:04+02:00,241
Weichs,2021-08-02T21:15:04+02:00,203
