Kommune,Timestamp,Confirmed
Altomünster,2022-02-10T10:09:56+01:00,1254
Bergkirchen,2022-02-10T10:09:56+01:00,1465
Dachau,2022-02-10T10:09:56+01:00,9723
Erdweg,2022-02-10T10:09:56+01:00,1139
Haimhausen,2022-02-10T10:09:56+01:00,1003
Hebertshausen,2022-02-10T10:09:56+01:00,910
Hilgertshausen-Tandern,2022-02-10T10:09:56+01:00,466
Karlsfeld,2022-02-10T10:09:56+01:00,4988
Markt Indersdorf,2022-02-10T10:09:56+01:00,1973
Odelzhausen,2022-02-10T10:09:56+01:00,979
Petershausen,2022-02-10T10:09:56+01:00,1056
Pfaffenhofen a.d. Glonn,2022-02-10T10:09:56+01:00,413
Röhrmoos,2022-02-10T10:09:56+01:00,1281
Schwabhausen,2022-02-10T10:09:56+01:00,1156
Sulzemoos,2022-02-10T10:09:56+01:00,488
Vierkirchen,2022-02-10T10:09:56+01:00,748
Weichs,2022-02-10T10:09:56+01:00,740
