Kommune,Timestamp,Confirmed
Altomünster,2022-01-03T21:11:36+01:00,738
Bergkirchen,2022-01-03T21:11:36+01:00,705
Dachau,2022-01-03T21:11:36+01:00,5171
Erdweg,2022-01-03T21:11:36+01:00,568
Haimhausen,2022-01-03T21:11:36+01:00,463
Hebertshausen,2022-01-03T21:11:36+01:00,469
Hilgertshausen-Tandern,2022-01-03T21:11:36+01:00,299
Karlsfeld,2022-01-03T21:11:36+01:00,2591
Markt Indersdorf,2022-01-03T21:11:36+01:00,1044
Odelzhausen,2022-01-03T21:11:36+01:00,527
Petershausen,2022-01-03T21:11:36+01:00,590
Pfaffenhofen a.d. Glonn,2022-01-03T21:11:36+01:00,204
Röhrmoos,2022-01-03T21:11:36+01:00,743
Schwabhausen,2022-01-03T21:11:36+01:00,678
Sulzemoos,2022-01-03T21:11:36+01:00,271
Vierkirchen,2022-01-03T21:11:36+01:00,443
Weichs,2022-01-03T21:11:36+01:00,433
