Kommune,Timestamp,Confirmed
Altomünster,2022-01-17T21:13:30+01:00,813
Bergkirchen,2022-01-17T21:13:30+01:00,808
Dachau,2022-01-17T21:13:30+01:00,5896
Erdweg,2022-01-17T21:13:30+01:00,608
Haimhausen,2022-01-17T21:13:30+01:00,549
Hebertshausen,2022-01-17T21:13:30+01:00,537
Hilgertshausen-Tandern,2022-01-17T21:13:30+01:00,316
Karlsfeld,2022-01-17T21:13:30+01:00,2949
Markt Indersdorf,2022-01-17T21:13:30+01:00,1150
Odelzhausen,2022-01-17T21:13:30+01:00,590
Petershausen,2022-01-17T21:13:30+01:00,654
Pfaffenhofen a.d. Glonn,2022-01-17T21:13:30+01:00,239
Röhrmoos,2022-01-17T21:13:30+01:00,798
Schwabhausen,2022-01-17T21:13:30+01:00,758
Sulzemoos,2022-01-17T21:13:30+01:00,308
Vierkirchen,2022-01-17T21:13:30+01:00,476
Weichs,2022-01-17T21:13:30+01:00,456
