Kommune,Timestamp,Confirmed
Altomünster,2021-12-09T21:12:02+01:00,688
Bergkirchen,2021-12-09T21:12:02+01:00,656
Dachau,2021-12-09T21:12:02+01:00,4722
Erdweg,2021-12-09T21:12:02+01:00,543
Haimhausen,2021-12-09T21:12:02+01:00,421
Hebertshausen,2021-12-09T21:12:02+01:00,416
Hilgertshausen-Tandern,2021-12-09T21:12:02+01:00,278
Karlsfeld,2021-12-09T21:12:02+01:00,2430
Markt Indersdorf,2021-12-09T21:12:02+01:00,995
Odelzhausen,2021-12-09T21:12:02+01:00,492
Petershausen,2021-12-09T21:12:02+01:00,546
Pfaffenhofen a.d. Glonn,2021-12-09T21:12:02+01:00,185
Röhrmoos,2021-12-09T21:12:02+01:00,678
Schwabhausen,2021-12-09T21:12:02+01:00,618
Sulzemoos,2021-12-09T21:12:02+01:00,250
Vierkirchen,2021-12-09T21:12:02+01:00,413
Weichs,2021-12-09T21:12:02+01:00,387
