Kommune,Timestamp,Confirmed
Altomünster,2021-09-06T21:12:26+02:00,432
Bergkirchen,2021-09-06T21:12:26+02:00,425
Dachau,2021-09-06T21:12:26+02:00,2812
Erdweg,2021-09-06T21:12:26+02:00,349
Haimhausen,2021-09-06T21:12:26+02:00,243
Hebertshausen,2021-09-06T21:12:26+02:00,231
Hilgertshausen-Tandern,2021-09-06T21:12:26+02:00,161
Karlsfeld,2021-09-06T21:12:26+02:00,1582
Markt Indersdorf,2021-09-06T21:12:26+02:00,628
Odelzhausen,2021-09-06T21:12:26+02:00,260
Petershausen,2021-09-06T21:12:26+02:00,298
Pfaffenhofen a.d. Glonn,2021-09-06T21:12:26+02:00,102
Röhrmoos,2021-09-06T21:12:26+02:00,435
Schwabhausen,2021-09-06T21:12:26+02:00,361
Sulzemoos,2021-09-06T21:12:26+02:00,138
Vierkirchen,2021-09-06T21:12:26+02:00,265
Weichs,2021-09-06T21:12:26+02:00,222
