Kommune,Timestamp,Confirmed
Altomünster,2021-08-30T21:14:49+02:00,428
Bergkirchen,2021-08-30T21:14:49+02:00,417
Dachau,2021-08-30T21:14:49+02:00,2721
Erdweg,2021-08-30T21:14:49+02:00,346
Haimhausen,2021-08-30T21:14:49+02:00,237
Hebertshausen,2021-08-30T21:14:49+02:00,229
Hilgertshausen-Tandern,2021-08-30T21:14:49+02:00,159
Karlsfeld,2021-08-30T21:14:49+02:00,1544
Markt Indersdorf,2021-08-30T21:14:49+02:00,612
Odelzhausen,2021-08-30T21:14:49+02:00,255
Petershausen,2021-08-30T21:14:49+02:00,290
Pfaffenhofen a.d. Glonn,2021-08-30T21:14:49+02:00,97
Röhrmoos,2021-08-30T21:14:49+02:00,433
Schwabhausen,2021-08-30T21:14:49+02:00,349
Sulzemoos,2021-08-30T21:14:49+02:00,136
Vierkirchen,2021-08-30T21:14:49+02:00,255
Weichs,2021-08-30T21:14:49+02:00,221
