Kommune,Timestamp,Confirmed
Altomünster,2021-10-25T21:13:27+02:00,497
Bergkirchen,2021-10-25T21:13:27+02:00,444
Dachau,2021-10-25T21:13:27+02:00,3260
Erdweg,2021-10-25T21:13:27+02:00,405
Haimhausen,2021-10-25T21:13:27+02:00,299
Hebertshausen,2021-10-25T21:13:27+02:00,258
Hilgertshausen-Tandern,2021-10-25T21:13:27+02:00,193
Karlsfeld,2021-10-25T21:13:27+02:00,1771
Markt Indersdorf,2021-10-25T21:13:27+02:00,682
Odelzhausen,2021-10-25T21:13:27+02:00,344
Petershausen,2021-10-25T21:13:27+02:00,413
Pfaffenhofen a.d. Glonn,2021-10-25T21:13:27+02:00,116
Röhrmoos,2021-10-25T21:13:27+02:00,490
Schwabhausen,2021-10-25T21:13:27+02:00,393
Sulzemoos,2021-10-25T21:13:27+02:00,156
Vierkirchen,2021-10-25T21:13:27+02:00,294
Weichs,2021-10-25T21:13:27+02:00,243
