Kommune,Timestamp,Confirmed,Recovered
Altomünster,2020-12-13T17:13:42+01:00,201,165
Bergkirchen,2020-12-13T17:13:42+01:00,176,153
Dachau,2020-12-13T17:13:42+01:00,1320,1107
Erdweg,2020-12-13T17:13:42+01:00,133,100
Haimhausen,2020-12-13T17:13:42+01:00,115,105
Hebertshausen,2020-12-13T17:13:42+01:00,90,80
Hilgertshausen-Tandern,2020-12-13T17:13:42+01:00,54,38
Karlsfeld,2020-12-13T17:13:42+01:00,847,675
Markt Indersdorf,2020-12-13T17:13:42+01:00,241,180
Odelzhausen,2020-12-13T17:13:42+01:00,117,103
Petershausen,2020-12-13T17:13:42+01:00,85,70
Pfaffenhofen a.d. Glonn,2020-12-13T17:13:42+01:00,44,34
Röhrmoos,2020-12-13T17:13:42+01:00,193,173
Schwabhausen,2020-12-13T17:13:42+01:00,156,133
Sulzemoos,2020-12-13T17:13:42+01:00,72,60
Vierkirchen,2020-12-13T17:13:42+01:00,75,60
Weichs,2020-12-13T17:13:42+01:00,58,45
