Kommune,Timestamp,Confirmed
Altomünster,2021-09-02T21:14:37+02:00,431
Bergkirchen,2021-09-02T21:14:37+02:00,422
Dachau,2021-09-02T21:14:37+02:00,2782
Erdweg,2021-09-02T21:14:37+02:00,347
Haimhausen,2021-09-02T21:14:37+02:00,238
Hebertshausen,2021-09-02T21:14:37+02:00,230
Hilgertshausen-Tandern,2021-09-02T21:14:37+02:00,159
Karlsfeld,2021-09-02T21:14:37+02:00,1563
Markt Indersdorf,2021-09-02T21:14:37+02:00,617
Odelzhausen,2021-09-02T21:14:37+02:00,260
Petershausen,2021-09-02T21:14:37+02:00,297
Pfaffenhofen a.d. Glonn,2021-09-02T21:14:37+02:00,101
Röhrmoos,2021-09-02T21:14:37+02:00,434
Schwabhausen,2021-09-02T21:14:37+02:00,356
Sulzemoos,2021-09-02T21:14:37+02:00,138
Vierkirchen,2021-09-02T21:14:37+02:00,262
Weichs,2021-09-02T21:14:37+02:00,222
