Kommune,Timestamp,Confirmed
Altomünster,2021-09-30T21:12:40+02:00,472
Bergkirchen,2021-09-30T21:12:40+02:00,433
Dachau,2021-09-30T21:12:40+02:00,3028
Erdweg,2021-09-30T21:12:40+02:00,381
Haimhausen,2021-09-30T21:12:40+02:00,270
Hebertshausen,2021-09-30T21:12:40+02:00,240
Hilgertshausen-Tandern,2021-09-30T21:12:40+02:00,171
Karlsfeld,2021-09-30T21:12:40+02:00,1687
Markt Indersdorf,2021-09-30T21:12:40+02:00,658
Odelzhausen,2021-09-30T21:12:40+02:00,319
Petershausen,2021-09-30T21:12:40+02:00,314
Pfaffenhofen a.d. Glonn,2021-09-30T21:12:40+02:00,110
Röhrmoos,2021-09-30T21:12:40+02:00,452
Schwabhausen,2021-09-30T21:12:40+02:00,372
Sulzemoos,2021-09-30T21:12:40+02:00,143
Vierkirchen,2021-09-30T21:12:40+02:00,276
Weichs,2021-09-30T21:12:40+02:00,229
