Kommune,Timestamp,Confirmed
Altomünster,2022-02-14T12:12:34+01:00,1336
Bergkirchen,2022-02-14T12:12:34+01:00,1566
Dachau,2022-02-14T12:12:34+01:00,10233
Erdweg,2022-02-14T12:12:34+01:00,1241
Haimhausen,2022-02-14T12:12:34+01:00,1051
Hebertshausen,2022-02-14T12:12:34+01:00,973
Hilgertshausen-Tandern,2022-02-14T12:12:34+01:00,508
Karlsfeld,2022-02-14T12:12:34+01:00,5293
Markt Indersdorf,2022-02-14T12:12:34+01:00,2090
Odelzhausen,2022-02-14T12:12:34+01:00,1019
Petershausen,2022-02-14T12:12:34+01:00,1101
Pfaffenhofen a.d. Glonn,2022-02-14T12:12:34+01:00,446
Röhrmoos,2022-02-14T12:12:34+01:00,1338
Schwabhausen,2022-02-14T12:12:34+01:00,1223
Sulzemoos,2022-02-14T12:12:34+01:00,514
Vierkirchen,2022-02-14T12:12:34+01:00,795
Weichs,2022-02-14T12:12:34+01:00,777
