Kommune,Timestamp,Confirmed
Altomünster,2022-10-11T15:14:44+02:00,3832
Bergkirchen,2022-10-11T15:14:44+02:00,3984
Dachau,2022-10-11T15:14:44+02:00,24723
Erdweg,2022-10-11T15:14:44+02:00,3308
Haimhausen,2022-10-11T15:14:44+02:00,2937
Hebertshausen,2022-10-11T15:14:44+02:00,2865
Hilgertshausen-Tandern,2022-10-11T15:14:44+02:00,1617
Karlsfeld,2022-10-11T15:14:44+02:00,11080
Markt Indersdorf,2022-10-11T15:14:44+02:00,5279
Odelzhausen,2022-10-11T15:14:44+02:00,2685
Petershausen,2022-10-11T15:14:44+02:00,3278
Pfaffenhofen a.d. Glonn,2022-10-11T15:14:44+02:00,1123
Röhrmoos,2022-10-11T15:14:44+02:00,3689
Schwabhausen,2022-10-11T15:14:44+02:00,3372
Sulzemoos,2022-10-11T15:14:44+02:00,1547
Vierkirchen,2022-10-11T15:14:44+02:00,2316
Weichs,2022-10-11T15:14:44+02:00,1825
