Kommune,Timestamp,Confirmed,Recovered
Altomünster,2021-01-31T17:13:33+01:00,273,260
Bergkirchen,2021-01-31T17:13:33+01:00,234,216
Dachau,2021-01-31T17:13:33+01:00,1791,1706
Erdweg,2021-01-31T17:13:33+01:00,187,182
Haimhausen,2021-01-31T17:13:33+01:00,169,167
Hebertshausen,2021-01-31T17:13:33+01:00,123,114
Hilgertshausen-Tandern,2021-01-31T17:13:33+01:00,87,78
Karlsfeld,2021-01-31T17:13:33+01:00,1061,1000
Markt Indersdorf,2021-01-31T17:13:33+01:00,347,307
Odelzhausen,2021-01-31T17:13:33+01:00,143,138
Petershausen,2021-01-31T17:13:33+01:00,127,103
Pfaffenhofen a.d. Glonn,2021-01-31T17:13:33+01:00,68,61
Röhrmoos,2021-01-31T17:13:33+01:00,323,258
Schwabhausen,2021-01-31T17:13:33+01:00,209,203
Sulzemoos,2021-01-31T17:13:33+01:00,90,87
Vierkirchen,2021-01-31T17:13:33+01:00,142,138
Weichs,2021-01-31T17:13:33+01:00,141,90
