Kommune,Timestamp,Confirmed,Recovered
Altomünster,2021-03-20T17:14:14+01:00,310,287
Bergkirchen,2021-03-20T17:14:14+01:00,262,246
Dachau,2021-03-20T17:14:14+01:00,1936,1850
Erdweg,2021-03-20T17:14:14+01:00,225,218
Haimhausen,2021-03-20T17:14:14+01:00,179,172
Hebertshausen,2021-03-20T17:14:14+01:00,135,127
Hilgertshausen-Tandern,2021-03-20T17:14:14+01:00,105,95
Karlsfeld,2021-03-20T17:14:14+01:00,1150,1078
Markt Indersdorf,2021-03-20T17:14:14+01:00,432,355
Odelzhausen,2021-03-20T17:14:14+01:00,185,165
Petershausen,2021-03-20T17:14:14+01:00,156,141
Pfaffenhofen a.d. Glonn,2021-03-20T17:14:14+01:00,76,73
Röhrmoos,2021-03-20T17:14:14+01:00,342,317
Schwabhausen,2021-03-20T17:14:14+01:00,225,213
Sulzemoos,2021-03-20T17:14:14+01:00,100,95
Vierkirchen,2021-03-20T17:14:14+01:00,156,145
Weichs,2021-03-20T17:14:14+01:00,161,138
