Kommune,Timestamp,Confirmed
Altomünster,2022-08-15T21:13:23+02:00,3585
Bergkirchen,2022-08-15T21:13:23+02:00,3579
Dachau,2022-08-15T21:13:23+02:00,22320
Erdweg,2022-08-15T21:13:23+02:00,2978
Haimhausen,2022-08-15T21:13:23+02:00,2634
Hebertshausen,2022-08-15T21:13:23+02:00,2574
Hilgertshausen-Tandern,2022-08-15T21:13:23+02:00,1479
Karlsfeld,2022-08-15T21:13:23+02:00,10327
Markt Indersdorf,2022-08-15T21:13:23+02:00,4805
Odelzhausen,2022-08-15T21:13:23+02:00,2374
Petershausen,2022-08-15T21:13:23+02:00,2964
Pfaffenhofen a.d. Glonn,2022-08-15T21:13:23+02:00,1009
Röhrmoos,2022-08-15T21:13:23+02:00,3269
Schwabhausen,2022-08-15T21:13:23+02:00,3022
Sulzemoos,2022-08-15T21:13:23+02:00,1401
Vierkirchen,2022-08-15T21:13:23+02:00,2067
Weichs,2022-08-15T21:13:23+02:00,1620
