Kommune,Timestamp,Confirmed
Altomünster,2021-05-10T21:13:42+02:00,405
Bergkirchen,2021-05-10T21:13:42+02:00,366
Dachau,2021-05-10T21:13:42+02:00,2480
Erdweg,2021-05-10T21:13:42+02:00,315
Haimhausen,2021-05-10T21:13:42+02:00,220
Hebertshausen,2021-05-10T21:13:42+02:00,222
Hilgertshausen-Tandern,2021-05-10T21:13:42+02:00,146
Karlsfeld,2021-05-10T21:13:42+02:00,1401
Markt Indersdorf,2021-05-10T21:13:42+02:00,576
Odelzhausen,2021-05-10T21:13:42+02:00,246
Petershausen,2021-05-10T21:13:42+02:00,254
Pfaffenhofen a.d. Glonn,2021-05-10T21:13:42+02:00,95
Röhrmoos,2021-05-10T21:13:42+02:00,401
Schwabhausen,2021-05-10T21:13:42+02:00,302
Sulzemoos,2021-05-10T21:13:42+02:00,127
Vierkirchen,2021-05-10T21:13:42+02:00,231
Weichs,2021-05-10T21:13:42+02:00,198
