Kommune,Timestamp,Confirmed
Altomünster,2022-08-08T12:13:13+02:00,3553
Bergkirchen,2022-08-08T12:13:13+02:00,3533
Dachau,2022-08-08T12:13:13+02:00,22083
Erdweg,2022-08-08T12:13:13+02:00,2953
Haimhausen,2022-08-08T12:13:13+02:00,2610
Hebertshausen,2022-08-08T12:13:13+02:00,2550
Hilgertshausen-Tandern,2022-08-08T12:13:13+02:00,1457
Karlsfeld,2022-08-08T12:13:13+02:00,10247
Markt Indersdorf,2022-08-08T12:13:13+02:00,4749
Odelzhausen,2022-08-08T12:13:13+02:00,2346
Petershausen,2022-08-08T12:13:13+02:00,2923
Pfaffenhofen a.d. Glonn,2022-08-08T12:13:13+02:00,1003
Röhrmoos,2022-08-08T12:13:13+02:00,3246
Schwabhausen,2022-08-08T12:13:13+02:00,2985
Sulzemoos,2022-08-08T12:13:13+02:00,1392
Vierkirchen,2022-08-08T12:13:13+02:00,2045
Weichs,2022-08-08T12:13:13+02:00,1612
