Kommune,Timestamp,Confirmed
Altomünster,2021-12-27T21:12:34+01:00,727
Bergkirchen,2021-12-27T21:12:34+01:00,694
Dachau,2021-12-27T21:12:34+01:00,5056
Erdweg,2021-12-27T21:12:34+01:00,558
Haimhausen,2021-12-27T21:12:34+01:00,449
Hebertshausen,2021-12-27T21:12:34+01:00,460
Hilgertshausen-Tandern,2021-12-27T21:12:34+01:00,295
Karlsfeld,2021-12-27T21:12:34+01:00,2547
Markt Indersdorf,2021-12-27T21:12:34+01:00,1033
Odelzhausen,2021-12-27T21:12:34+01:00,519
Petershausen,2021-12-27T21:12:34+01:00,579
Pfaffenhofen a.d. Glonn,2021-12-27T21:12:34+01:00,201
Röhrmoos,2021-12-27T21:12:34+01:00,728
Schwabhausen,2021-12-27T21:12:34+01:00,660
Sulzemoos,2021-12-27T21:12:34+01:00,268
Vierkirchen,2021-12-27T21:12:34+01:00,436
Weichs,2021-12-27T21:12:34+01:00,424
