Kommune,Timestamp,Confirmed,Recovered
Altomünster,2020-12-15T17:12:48+01:00,212,175
Bergkirchen,2020-12-15T17:12:48+01:00,180,156
Dachau,2020-12-15T17:12:48+01:00,1348,1187
Erdweg,2020-12-15T17:12:48+01:00,134,110
Haimhausen,2020-12-15T17:12:48+01:00,118,108
Hebertshausen,2020-12-15T17:12:48+01:00,91,82
Hilgertshausen-Tandern,2020-12-15T17:12:48+01:00,59,41
Karlsfeld,2020-12-15T17:12:48+01:00,860,724
Markt Indersdorf,2020-12-15T17:12:48+01:00,251,198
Odelzhausen,2020-12-15T17:12:48+01:00,119,105
Petershausen,2020-12-15T17:12:48+01:00,85,73
Pfaffenhofen a.d. Glonn,2020-12-15T17:12:48+01:00,44,36
Röhrmoos,2020-12-15T17:12:48+01:00,194,179
Schwabhausen,2020-12-15T17:12:48+01:00,157,139
Sulzemoos,2020-12-15T17:12:48+01:00,74,64
Vierkirchen,2020-12-15T17:12:48+01:00,75,62
Weichs,2020-12-15T17:12:48+01:00,58,49
