Kommune,Timestamp,Confirmed
Altomünster,2021-11-15T21:14:52+01:00,551
Bergkirchen,2021-11-15T21:14:52+01:00,503
Dachau,2021-11-15T21:14:52+01:00,3730
Erdweg,2021-11-15T21:14:52+01:00,440
Haimhausen,2021-11-15T21:14:52+01:00,348
Hebertshausen,2021-11-15T21:14:52+01:00,315
Hilgertshausen-Tandern,2021-11-15T21:14:52+01:00,230
Karlsfeld,2021-11-15T21:14:52+01:00,1967
Markt Indersdorf,2021-11-15T21:14:52+01:00,778
Odelzhausen,2021-11-15T21:14:52+01:00,379
Petershausen,2021-11-15T21:14:52+01:00,453
Pfaffenhofen a.d. Glonn,2021-11-15T21:14:52+01:00,135
Röhrmoos,2021-11-15T21:14:52+01:00,537
Schwabhausen,2021-11-15T21:14:52+01:00,449
Sulzemoos,2021-11-15T21:14:52+01:00,190
Vierkirchen,2021-11-15T21:14:52+01:00,337
Weichs,2021-11-15T21:14:52+01:00,285
