Kommune,Timestamp,Confirmed
Altomünster,2022-10-24T21:12:30+02:00,3922
Bergkirchen,2022-10-24T21:12:30+02:00,4097
Dachau,2022-10-24T21:12:30+02:00,25343
Erdweg,2022-10-24T21:12:30+02:00,3379
Haimhausen,2022-10-24T21:12:30+02:00,3019
Hebertshausen,2022-10-24T21:12:30+02:00,2940
Hilgertshausen-Tandern,2022-10-24T21:12:30+02:00,1672
Karlsfeld,2022-10-24T21:12:30+02:00,11344
Markt Indersdorf,2022-10-24T21:12:30+02:00,5424
Odelzhausen,2022-10-24T21:12:30+02:00,2779
Petershausen,2022-10-24T21:12:30+02:00,3399
Pfaffenhofen a.d. Glonn,2022-10-24T21:12:30+02:00,1157
Röhrmoos,2022-10-24T21:12:30+02:00,3779
Schwabhausen,2022-10-24T21:12:30+02:00,3464
Sulzemoos,2022-10-24T21:12:30+02:00,1590
Vierkirchen,2022-10-24T21:12:30+02:00,2367
Weichs,2022-10-24T21:12:30+02:00,1874
